time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,train/entropy_loss,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates
87,187,5.0,8,16384,21.21023797,-6.481001378595829,45.24655591845512,0.2,-0.08049311093054712,25.468942642211914,0.0003,0.0,0.575732421875,0.035295602,70
99,184,4.92,9,18432,21.186139700000002,-6.359363523125649,53.58201330900192,0.2,-0.0712034156487789,24.738208770751953,0.0003,5.960464477539063e-08,0.522216796875,0.034420818,80
111,183,4.93,10,20480,22.864013259999997,-6.224764740467071,60.988478326797484,0.2,-0.07462081957201008,27.779077529907227,0.0003,5.960464477539063e-08,0.5330078125,0.035585664,90
124,181,4.93,11,22528,25.30117333,-6.06025937795639,71.7810563802719,0.2,-0.07278443537361454,42.62801742553711,0.0003,0.0,0.496240234375,0.031250186,100
136,180,4.97,12,24576,27.272898020000003,-5.867710821330547,84.31328008174896,0.2,-0.07629268084056093,43.819026947021484,0.0003,0.0,0.522705078125,0.03436233,110
148,179,4.93,13,26624,30.5239306,-5.68774193674326,87.871077978611,0.2,-0.05780245779897086,36.82984924316406,0.0003,0.0,0.43681640625,0.028963564,120
160,178,4.91,14,28672,31.180716440000005,-5.476610645651817,108.09511022567749,0.2,-0.05134240705665434,42.62600326538086,0.0003,0.0,0.419873046875,0.030445509,130
172,177,4.82,15,30720,30.7593981,-5.247737005352974,121.09632103443145,0.2,-0.0514268500097387,57.42988967895508,0.0003,0.0,0.35693359375,0.025880909,140
186,175,4.8,16,32768,33.74182784,-5.018035633862018,123.36694593429566,0.2,-0.04914558943128213,52.744300842285156,0.0003,0.0,0.402880859375,0.025899787,150
201,173,4.73,17,34816,33.22359203,-4.856146083772183,139.4775520324707,0.2,-0.0379975814052159,81.95854187011719,0.0003,-1.1920928955078125e-07,0.3001953125,0.024754506,160
215,171,4.73,18,36864,34.7807491,-4.677123263478279,149.89802355766295,0.2,-0.042533638664463067,90.09086608886719,0.0003,0.0,0.334130859375,0.023757083,170
229,169,4.82,19,38912,35.759322129999994,-4.576839691400528,162.41842563152312,0.2,-0.03602099801646545,93.31044006347656,0.0003,0.0,0.32275390625,0.022888985,180
243,168,4.87,20,40960,37.41074242,-4.4576071694493296,164.86585471630096,0.2,-0.038977662500110456,63.59087371826172,0.0003,0.0,0.31259765625,0.023685012,190
258,166,4.72,21,43008,36.35703579,-4.334921325743198,173.24421274662018,0.2,-0.03196747681358829,102.5885009765625,0.0003,0.0,0.28564453125,0.020813514,200
272,165,4.75,22,45056,37.55632132,-4.244791962206364,176.23910179138184,0.2,-0.02422981458803406,75.11540985107422,0.0003,0.0,0.237646484375,0.020040147,210
286,164,4.54,23,47104,34.79432047,-4.1921086549758915,181.56100950241088,0.2,-0.024157405653386376,98.84815216064453,0.0003,0.0,0.254736328125,0.021016754,220
299,164,4.75,24,49152,36.8640707,-4.176816554367543,191.39631481170653,0.2,-0.023014284275996034,93.26188659667969,0.0003,0.0,0.21630859375,0.017704833,230
311,164,4.56,25,51200,35.733239219999994,-4.1787536039948465,182.26773393154144,0.2,-0.026857465828652494,105.52394104003906,0.0003,1.7881393432617188e-07,0.2744140625,0.022204557,240
3,662,4.98,1,2048,13.133698630000003,-4.094151587784291,194.70804033279418,0.2,-0.02556818405573722,103.28739166259766,0.0003,0.0,0.254638671875,0.018870976,250
15,262,4.97,2,4096,13.73815834,-6.881153447926044,18.373572120070456,0.2,-0.08049648010928649,8.441634178161621,0.0003,0.00031936168670654297,0.538330078125,0.027214535,10
28,218,4.97,3,6144,14.64992398,-6.843542410433292,21.803087469935416,0.2,-0.07736052897234913,9.210289001464844,0.0003,0.0,0.541357421875,0.031527717,20
40,202,5.0,4,8192,15.530922920000002,-6.803091625869274,27.6042623847723,0.2,-0.07752903436630731,17.464149475097656,0.0003,0.0,0.522119140625,0.032132097,30
52,193,5.0,5,10240,17.47175702,-6.733028511703014,27.94035350680351,0.2,-0.08144285411399324,13.195430755615234,0.0003,-1.1920928955078125e-07,0.58828125,0.038645837,40
65,187,5.0,6,12288,16.727375289999998,-6.655638113617897,32.43512347340584,0.2,-0.0813648566196207,15.502948760986328,0.0003,0.0,0.554052734375,0.035910457,50
78,182,4.98,7,14336,20.01970657,-6.553617152571678,40.56175792813301,0.2,-0.07431294501875527,18.814180374145508,0.0003,0.0,0.56025390625,0.04018209,60
91,178,5.0,8,16384,20.850168919999998,-6.4428432658314705,51.392909705638885,0.2,-0.07011938628857024,24.68598747253418,0.0003,5.960464477539063e-08,0.5158203125,0.034313045,70
105,175,4.96,9,18432,21.642093440000004,-6.310446220636368,54.99905925989151,0.2,-0.06525121498998487,25.05935287475586,0.0003,5.960464477539063e-08,0.49501953125,0.032844983,80
117,174,4.93,10,20480,24.574711269999998,-6.15359079092741,65.25271005630493,0.2,-0.07433351541985758,33.882816314697266,0.0003,0.0,0.55400390625,0.035399653,90
129,173,4.91,11,22528,25.080318589999997,-5.983110630512238,72.56016612052917,0.2,-0.0639658344705822,41.71480941772461,0.0003,0.0,0.492333984375,0.032242343,100
141,173,4.91,12,24576,26.03791699,-5.835324840247631,81.84202063083649,0.2,-0.06499932392907795,45.87920379638672,0.0003,0.0,0.488232421875,0.028573982,110
154,172,4.85,13,26624,28.55919898,-5.671805541217327,87.48047668933869,0.2,-0.060713786030828484,46.220062255859375,0.0003,0.0,0.448828125,0.031501196,120
166,171,4.88,14,28672,30.77483801,-5.46325443983078,101.60568580627441,0.2,-0.05934294448234141,58.46186065673828,0.0003,5.960464477539063e-08,0.439453125,0.029025003,130
179,171,4.86,15,30720,32.32495049999999,-5.274856562912464,114.77191963195801,0.2,-0.04610326934343902,55.070526123046875,0.0003,0.0,0.313525390625,0.02171144,140
191,171,4.81,16,32768,34.01065308,-5.087569217383861,127.92176809310914,0.2,-0.044181015982758254,59.12443161010742,0.0003,-1.1920928955078125e-07,0.38759765625,0.025708465,150
203,171,4.85,17,34816,33.43243991,-4.939281237125397,139.32815907001495,0.2,-0.035926842769549695,69.13734436035156,0.0003,0.0,0.30576171875,0.02347101,160
215,170,4.7,18,36864,33.61054869,-4.747812101244927,142.2668724536896,0.2,-0.03906000061761006,61.40090560913086,0.0003,0.0,0.3466796875,0.025372349,170
227,170,4.67,19,38912,34.72038336999999,-4.656597501039505,156.7389163017273,0.2,-0.033626146853202955,63.45577621459961,0.0003,0.0,0.263037109375,0.019189494,180
239,170,4.68,20,40960,35.620568309999996,-4.507488988339901,164.29411189556123,0.2,-0.03416768932365812,80.35208892822266,0.0003,0.0,0.28701171875,0.02163294,190
251,170,4.69,21,43008,35.659209659999995,-4.393894180655479,170.73879191875457,0.2,-0.03234111481870059,81.92118072509766,0.0003,0.0,0.2865234375,0.021380782,200
263,171,4.76,22,45056,38.260209090000004,-4.337559252977371,178.84307610988617,0.2,-0.0287769308204588,105.44619750976562,0.0003,0.0,0.247021484375,0.019956985,210
275,171,4.64,23,47104,35.88915397000001,-4.206817130744457,180.72818009853364,0.2,-0.03406482487771427,93.58936309814453,0.0003,0.0,0.30341796875,0.022645246,220
287,171,4.58,24,49152,37.1995591,-4.162582610547543,189.5566689491272,0.2,-0.02711820162658114,105.47077941894531,0.0003,0.0,0.24658203125,0.021945078,230
299,171,4.69,25,51200,37.54220228,-4.1496302232146265,188.89032986164094,0.2,-0.02676502130780136,78.45782470703125,0.0003,0.0,0.259130859375,0.020529984,240
3,655,4.98,1,2048,14.533585219999997,-4.129393762350082,184.5493195295334,0.2,-0.024763938362593763,77.45510864257812,0.0003,0.0,0.2451171875,0.018800382,250
14,277,5.0,2,4096,14.00378722,-6.890812657773495,19.898497116565704,0.2,-0.07930034866149072,9.714654922485352,0.0003,8.52346420288086e-05,0.523974609375,0.024716748,10
26,234,5.0,3,6144,14.644975050000001,-6.8586380407214165,22.176840054988862,0.2,-0.07694011852436233,9.725715637207031,0.0003,-1.1920928955078125e-07,0.531689453125,0.030487332,20
37,216,5.0,4,8192,16.111225779999998,-6.816286806762219,26.261372381448744,0.2,-0.07786784159543458,13.088345527648926,0.0003,-1.6689300537109375e-06,0.5328125,0.03194896,30
49,207,4.99,5,10240,15.974638979999998,-6.7616029500961305,27.94069840312004,0.2,-0.07856776727421674,13.746795654296875,0.0003,0.0,0.55263671875,0.03530339,40
60,202,4.98,6,12288,18.7656601,-6.688401463627815,33.15424772500992,0.2,-0.07860179103518021,17.230588912963867,0.0003,0.0,0.567138671875,0.035361245,50
72,197,4.97,7,14336,19.309833859999998,-6.594864985346794,41.45606997013092,0.2,-0.07876247549138497,13.505544662475586,0.0003,0.0,0.562939453125,0.035872854,60
85,191,4.98,8,16384,20.31547358,-6.473535159230233,45.1171417593956,0.2,-0.07760112075338839,14.977173805236816,0.0003,-1.1920928955078125e-07,0.57783203125,0.03973177,70
97,189,4.98,9,18432,21.747505859999997,-6.3574871763587,55.37448283433914,0.2,-0.0776760065171402,31.53643798828125,0.0003,0.0,0.5212890625,0.035760403,80
110,185,4.99,10,20480,24.41466576,-6.193936376273632,64.94789490699767,0.2,-0.07035570948646637,40.8538818359375,0.0003,-1.1920928955078125e-07,0.529248046875,0.035505064,90
124,180,4.87,11,22528,25.398112989999994,-6.013431704044342,75.9977654337883,0.2,-0.0728995661396766,35.32298278808594,0.0003,0.0,0.528173828125,0.03500009,100
137,178,4.95,12,24576,27.647656340000005,-5.845832961797714,80.51682193279267,0.2,-0.06144360968610272,37.51536178588867,0.0003,0.0,0.470849609375,0.028515358,110
150,177,4.95,13,26624,29.916950340000003,-5.661713515222073,94.76574770212173,0.2,-0.058960080961696804,44.32376480102539,0.0003,0.0,0.4552734375,0.02910339,120
162,176,4.84,14,28672,30.757530819999996,-5.474935804307461,103.04946904182434,0.2,-0.05762157268472947,64.79098510742188,0.0003,0.0,0.430712890625,0.027578807,130
174,175,4.92,15,30720,32.67908008,-5.279056027531624,119.87765421867371,0.2,-0.047779966323287223,62.48249435424805,0.0003,5.960464477539063e-08,0.370849609375,0.026373096,140
188,173,4.77,16,32768,33.47545623,-5.021866028010845,133.17166633605956,0.2,-0.05154061258945149,78.66768646240234,0.0003,0.0,0.396728515625,0.024554744,150
202,172,4.88,17,34816,35.3529847,-4.902053475379944,142.86265931129455,0.2,-0.0395661013899371,78.25379180908203,0.0003,0.0,0.320556640625,0.022330133,160
216,170,4.85,18,36864,36.23363851,-4.754950250685215,152.31775312423707,0.2,-0.03839805153402267,74.08859252929688,0.0003,0.0,0.318359375,0.024013031,170
230,168,4.7,19,38912,34.765925870000004,-4.559766457974911,159.06659243106841,0.2,-0.037681389311910604,73.90518188476562,0.0003,0.0,0.311962890625,0.022416908,180
244,167,4.64,20,40960,34.91880802,-4.4368210807442665,162.78060069084168,0.2,-0.031727593451796564,94.71675109863281,0.0003,0.0,0.263525390625,0.02249951,190
258,166,4.8,21,43008,38.42028877,-4.375536824762821,174.0380292892456,0.2,-0.026599332073237746,103.12626647949219,0.0003,1.7881393432617188e-07,0.223046875,0.019912414,200
272,165,4.65,22,45056,35.73062772,-4.305256959795952,182.74515748023987,0.2,-0.029267964167229366,77.18022918701172,0.0003,0.0,0.2576171875,0.020029755,210
285,164,4.6,23,47104,36.04593272,-4.233403696119785,182.11554250717163,0.2,-0.029344103850598914,98.57678985595703,0.0003,0.0,0.26923828125,0.020823205,220
299,164,4.65,24,49152,36.86696765,-4.149974659085274,187.49061045646667,0.2,-0.025903146556811408,79.5271224975586,0.0003,0.0,0.218017578125,0.018105531,230
313,163,4.61,25,51200,37.766768830000004,-4.121371473371982,191.46860218048096,0.2,-0.025201620934240054,86.3743667602539,0.0003,0.0,0.22626953125,0.019077104,240
3,529,4.98,1,2048,13.666334139999998,-4.094685013592243,191.15354399681092,0.2,-0.02133999850630062,97.37921142578125,0.0003,5.960464477539063e-08,0.252880859375,0.019886836,250
18,221,5.0,2,4096,14.252416929999999,-6.966977266967296,18.13516543507576,0.2,-0.08661581328196917,8.311827659606934,0.0003,3.933906555175781e-06,0.543701171875,0.029507313,10
32,186,4.99,3,6144,15.450250379999998,-6.929743091762066,23.889348220825195,0.2,-0.08365714231185847,10.293658256530762,0.0003,1.7881393432617188e-07,0.5654296875,0.031649586,20
47,172,4.99,4,8192,16.15889409,-6.879726599156856,26.989546230435373,0.2,-0.07635064044297905,15.203619003295898,0.0003,-1.1920928955078125e-07,0.549560546875,0.035875916,30
62,165,4.98,5,10240,15.94816432,-6.812425629794598,31.341678160429,0.2,-0.08040857558662537,13.343587875366211,0.0003,-1.1920928955078125e-07,0.584228515625,0.039464414,40
76,160,5.0,6,12288,19.731024330000004,-6.745638665556908,33.15018352270126,0.2,-0.07584536162321456,15.801122665405273,0.0003,0.0,0.547900390625,0.034928426,50
91,157,5.0,7,14336,19.181197869999995,-6.661431755125522,42.05521708726883,0.2,-0.07496376220078674,27.40159034729004,0.0003,0.0,0.550244140625,0.036054347,60
106,154,5.0,8,16384,21.605508170000004,-6.5508647307753565,45.82439836859703,0.2,-0.08181825335050234,20.90184211730957,0.0003,0.0,0.583984375,0.03990703,70
121,151,4.99,9,18432,22.60791889,-6.417730350792408,61.050399243831635,0.2,-0.07320929488050751,41.155967712402344,0.0003,5.960464477539063e-08,0.50126953125,0.03707333,80
137,149,4.98,10,20480,24.553840300000005,-6.273340557515621,65.06098549365997,0.2,-0.0711715498182457,28.19091796875,0.0003,0.0,0.501416015625,0.036640614,90
152,147,4.85,11,22528,24.96392248,-6.102857993543148,74.48876755237579,0.2,-0.07172653956222348,40.27523422241211,0.0003,0.0,0.5296875,0.032417648,100
168,146,4.91,12,24576,27.333394990000006,-5.953008253872395,82.2667526602745,0.2,-0.061832884850446135,36.12688064575195,0.0003,0.0,0.4732421875,0.032742336,110
184,144,4.92,13,26624,28.02102392,-5.772362630069256,92.10943492650986,0.2,-0.05875429634470493,49.28229522705078,0.0003,0.0,0.447412109375,0.027986165,120
200,142,4.88,14,28672,30.076623169999994,-5.5834167584776875,101.66001515388488,0.2,-0.06065548034093808,37.51411056518555,0.0003,0.0,0.446044921875,0.029769357,130
216,141,4.83,15,30720,31.458838570000008,-5.3945975109934805,115.41637229919434,0.2,-0.053766576886118855,73.69071197509766,0.0003,0.0,0.405810546875,0.029179646,140
230,141,4.85,16,32768,33.25726976,-5.219359298050404,124.65642464160919,0.2,-0.050372043735114856,55.46682357788086,0.0003,0.0,0.40185546875,0.026606366,150
244,142,4.92,17,34816,35.352613430000005,-5.029575179517269,135.52936449050904,0.2,-0.04609967330470681,71.51377868652344,0.0003,0.0,0.354248046875,0.023672301,160
259,141,4.74,18,36864,34.027781239999996,-4.894531317055225,147.52433953285217,0.2,-0.042691718370770106,71.47055053710938,0.0003,0.0,0.321630859375,0.0244416,170
274,141,4.71,19,38912,35.005430430000004,-4.764758288860321,156.33496913909912,0.2,-0.03638310052338056,90.37378692626953,0.0003,0.0,0.312890625,0.021180008,180
289,141,4.81,20,40960,36.62120057999999,-4.6799060761928555,167.34458889961243,0.2,-0.031876469391863796,74.62433624267578,0.0003,0.0,0.263623046875,0.0211731,190
303,141,4.73,21,43008,36.62639773,-4.516508580744267,171.06388487815858,0.2,-0.03475993260944961,74.92839813232422,0.0003,0.0,0.30732421875,0.024001122,200
318,141,4.73,22,45056,37.86709832,-4.41681611686945,178.7461960554123,0.2,-0.030891006374440623,93.39689636230469,0.0003,0.0,0.27568359375,0.020689711,210
333,141,4.53,23,47104,35.10528542,-4.316215559840202,186.84322981834413,0.2,-0.03091645097156288,103.21697998046875,0.0003,0.0,0.291845703125,0.021778816,220
349,140,4.52,24,49152,35.24510788999999,-4.237002295255661,195.00935950279236,0.2,-0.026588028608239257,89.90383911132812,0.0003,-1.1920928955078125e-07,0.264599609375,0.018666646,230
364,140,4.73,25,51200,37.82544751,-4.238970211148262,194.7100219964981,0.2,-0.02211907200398855,97.11568450927734,0.0003,0.0,0.2123046875,0.019025605,240
4,459,4.97,1,2048,13.546909759999997,-4.287662595510483,188.2381694316864,0.2,-0.02335032422124641,105.29350280761719,0.0003,0.0,0.248974609375,0.021557398,250
23,173,5.0,2,4096,14.92414423,-7.147178135812283,20.934675258398055,0.2,-0.09288546505777048,8.79344654083252,0.0003,0.00013405084609985352,0.57646484375,0.03139512,10
41,146,4.98,3,6144,15.71656743,-7.1102324545383455,25.131772169470786,0.2,-0.08749449257738888,12.537088394165039,0.0003,-1.1920928955078125e-07,0.59375,0.03469601,20
60,135,5.0,4,8192,16.10239655,-7.062981934845448,28.240308392047883,0.2,-0.08949017637060024,15.944862365722656,0.0003,0.0,0.598291015625,0.038091294,30
78,130,5.0,5,10240,17.217444009999998,-6.999655033648014,31.739324605464937,0.2,-0.08435019077151082,15.894607543945312,0.0003,5.960464477539063e-08,0.597705078125,0.041506354,40
96,127,5.0,6,12288,19.542764,-6.9143848568201065,37.727164685726166,0.2,-0.09113200124702417,20.18394660949707,0.0003,0.0,0.599169921875,0.043515712,50
114,125,5.0,7,14336,21.99391378,-6.809023471176625,43.44414577484131,0.2,-0.08025626898306655,22.196216583251953,0.0003,0.0,0.57607421875,0.040563207,60
132,123,5.0,8,16384,22.69643913,-6.695819157361984,54.26222199201584,0.2,-0.07818023932777578,25.94203758239746,0.0003,0.0,0.532666015625,0.03567335,70
150,122,4.96,9,18432,24.459019080000004,-6.555406957864761,59.76217124462128,0.2,-0.07891341588110663,37.102779388427734,0.0003,0.0,0.567041015625,0.043138485,80
168,121,4.99,10,20480,25.411707550000003,-6.407892872393131,70.63853425979615,0.2,-0.0743600676956703,40.0374755859375,0.0003,0.0,0.5267578125,0.037482303,90
186,120,4.97,11,22528,27.045015009999993,-6.2466035529971125,79.33346569538116,0.2,-0.07802585611643735,31.684844970703125,0.0003,0.0,0.5564453125,0.03812771,100
205,119,4.93,12,24576,28.71334948,-6.091167721152305,84.54959452152252,0.2,-0.06821761009050534,36.38139343261719,0.0003,0.0,0.49482421875,0.036293153,110
223,118,4.96,13,26624,30.244792039999997,-5.937268552184105,99.42332928180694,0.2,-0.0666387980862055,43.89944076538086,0.0003,0.0,0.48603515625,0.035675094,120
242,118,4.94,14,28672,33.10169965000001,-5.750558756291866,109.79643490314484,0.2,-0.05977484059840208,64.87883758544922,0.0003,0.0,0.44130859375,0.031270843,130
261,117,4.95,15,30720,34.77391672,-5.600245794653892,123.74415357112885,0.2,-0.05308640855073463,64.49549102783203,0.0003,0.0,0.387060546875,0.02916098,140
279,117,4.92,16,32768,35.92129758,-5.404461693763733,135.66591022014617,0.2,-0.05408210972818779,65.98075866699219,0.0003,0.0,0.3875,0.029714022,150
298,116,4.95,17,34816,38.21666525,-5.209074473381042,141.54016737937928,0.2,-0.04606391910492676,67.29083251953125,0.0003,0.0,0.378271484375,0.02639652,160
317,116,4.77,18,36864,35.37353811,-5.1178344041109085,159.57749392986298,0.2,-0.041433034325018527,69.52204895019531,0.0003,1.1920928955078125e-07,0.345263671875,0.021972712,170
335,115,4.9,19,38912,39.656754760000005,-4.9639988243579865,167.58843231201172,0.2,-0.039782807519077326,89.77669525146484,0.0003,0.0,0.340234375,0.025207896,180
354,115,4.72,20,40960,37.61729598,-4.8186186164617535,173.71647181510926,0.2,-0.03703064835863188,90.43389892578125,0.0003,-1.1920928955078125e-07,0.308251953125,0.025454115,190
371,115,4.73,21,43008,38.77900253999999,-4.656577517092228,181.02336466312408,0.2,-0.03602822698740056,75.59475708007812,0.0003,0.0,0.292626953125,0.025014848,200
390,115,4.75,22,45056,38.994322749999995,-4.58960889428854,188.15771856307984,0.2,-0.03004905940615572,104.6099853515625,0.0003,0.0,0.278466796875,0.020550966,210
409,115,4.84,23,47104,41.23569778,-4.539511907100677,194.0203907966614,0.2,-0.034025781707896385,114.34115600585938,0.0003,0.0,0.3275390625,0.025931489,220
428,114,4.76,24,49152,39.413708830000004,-4.487469038367271,199.72640552520753,0.2,-0.033141984647954814,84.2536392211914,0.0003,0.0,0.28193359375,0.023898095,230
446,114,4.77,25,51200,40.09530165,-4.393440519273281,200.55967354774475,0.2,-0.031343335589917844,89.84748077392578,0.0003,0.0,0.2826171875,0.024756627,240
4,457,4.98,1,2048,13.500499670000002,-4.327289985120297,208.67938356399537,0.2,-0.028437891096109523,103.662841796875,0.0003,5.960464477539063e-08,0.291162109375,0.02378061,250
23,173,4.99,2,4096,15.276707169999998,-7.24929840862751,20.518296974897385,0.2,-0.09436612209829036,11.117186546325684,0.0003,9.769201278686523e-05,0.578173828125,0.029237084,10
42,143,4.97,3,6144,14.361753170000002,-7.215326537191868,25.908670830726624,0.2,-0.0924199380686332,11.140440940856934,0.0003,-1.1920928955078125e-07,0.599072265625,0.035353046,20
61,132,4.99,4,8192,16.378618850000002,-7.174430581927299,26.32145904302597,0.2,-0.08604969331354369,12.096549987792969,0.0003,-1.1920928955078125e-07,0.57861328125,0.034744117,30
80,126,5.0,5,10240,17.51502282,-7.119182476401329,32.51226447820663,0.2,-0.0841933260919177,13.654691696166992,0.0003,1.1920928955078125e-07,0.566064453125,0.03887076,40
99,123,4.95,6,12288,18.4680582,-7.047649955749511,37.38926586508751,0.2,-0.08709748781693634,18.992610931396484,0.0003,0.0,0.5818359375,0.040425394,50
118,120,5.0,7,14336,19.593363079999996,-6.963755701482296,44.059316569566725,0.2,-0.08485998784162803,21.295188903808594,0.0003,0.0,0.583935546875,0.043011446,60
137,118,4.98,8,16384,21.541367740000002,-6.848219034075737,50.04363974928856,0.2,-0.08655177301407094,19.142162322998047,0.0003,0.0,0.587109375,0.042065244,70
157,117,4.97,9,18432,22.880125120000002,-6.737040346860885,59.00235730409622,0.2,-0.07588592971733306,31.99850845336914,0.0003,0.0,0.54189453125,0.041512117,80
176,116,4.94,10,20480,25.24626855,-6.603207708895207,66.86731723546981,0.2,-0.07743708353664261,25.758583068847656,0.0003,0.0,0.563330078125,0.040237423,90
195,115,5.0,11,22528,28.21701119999999,-6.440756696462631,80.1385547041893,0.2,-0.07451644073589705,36.370601654052734,0.0003,0.0,0.53046875,0.038218375,100
213,114,4.93,12,24576,28.42278,-6.246538300812245,91.48509987592698,0.2,-0.06848828096844954,54.21318435668945,0.0003,-1.1920928955078125e-07,0.4955078125,0.03577705,110
233,113,4.95,13,26624,30.11988965,-6.072656016051769,94.12093884944916,0.2,-0.06705966363660991,53.49769592285156,0.0003,0.0,0.4853515625,0.0340553,120
254,112,4.89,14,28672,31.4017159,-5.885201200842857,111.56169764995575,0.2,-0.06368878973444225,42.26124572753906,0.0003,0.0,0.465380859375,0.032953843,130
274,111,4.84,15,30720,32.95172822,-5.66142652630806,125.53987028598786,0.2,-0.05914929417776875,64.04352569580078,0.0003,0.0,0.450048828125,0.033316534,140
294,111,4.93,16,32768,36.93899312,-5.448553614318371,141.52825593948364,0.2,-0.0560526194247359,68.58834838867188,0.0003,0.0,0.42880859375,0.030329017,150
316,110,4.85,17,34816,37.43952768,-5.272805060446262,156.74790420532227,0.2,-0.04899222031526733,98.34518432617188,0.0003,0.0,0.37744140625,0.026654225,160
336,109,4.8,18,36864,37.70058796,-5.097766798734665,161.21680912971496,0.2,-0.04846065164892934,76.60518646240234,0.0003,0.0,0.373291015625,0.02747072,170
353,109,4.78,19,38912,38.49172672,-4.97522736042738,173.64733424186707,0.2,-0.03880548609740799,90.00430297851562,0.0003,0.0,0.348046875,0.024096044,180
371,110,4.68,20,40960,36.6744407,-4.888384595513344,180.23442096710204,0.2,-0.034723543241852894,86.43140411376953,0.0003,0.0,0.2857421875,0.021784542,190
388,110,4.81,21,43008,40.42608232,-4.805159017443657,184.1880661010742,0.2,-0.04014633818878792,93.84403991699219,0.0003,0.0,0.35595703125,0.027100319,200
405,111,4.73,22,45056,39.11484692,-4.739816783368587,190.97914168834686,0.2,-0.038381704686617016,83.45565032958984,0.0003,5.960464477539063e-08,0.317431640625,0.02193277,210
421,111,4.7,23,47104,39.28586734,-4.669311979413033,203.24079756736757,0.2,-0.032958620534918735,107.97736358642578,0.0003,0.0,0.3126953125,0.023368217,220
438,112,4.69,24,49152,39.795398160000005,-4.595555140078067,198.46520533561707,0.2,-0.03195116721617523,103.07368469238281,0.0003,0.0,0.2953125,0.02140001,230
454,112,4.76,25,51200,40.07927845,-4.5381092235445974,206.6296832561493,0.2,-0.02624765983200632,91.50546264648438,0.0003,-1.1920928955078125e-07,0.2564453125,0.020271085,240
