snapshot,issue_id,TMS_selected,TMS_severity,TMS_effort,TMS_created,PMS_selected,PMS_severity,PMS_effort,PMS_created
2020-11-01 00:00:00+00:00,AZBbMY7b-vc9aDr8e5tI,True,HIGH,5.0,2020-10-30 21:49:10,False,,,
2020-11-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tX,True,HIGH,5.0,2019-02-01 23:45:44,False,,,
2020-11-01 00:00:00+00:00,AZUWLw5a36iphIe0EWV_,True,INFO,2.0,2020-10-30 19:13:31,False,,,
2020-12-01 00:00:00+00:00,AZBbMXOE-vc9aDr8e5rG,True,HIGH,2.0,2018-10-25 19:59:50,False,,,
2020-12-01 00:00:00+00:00,AZBbMXa3-vc9aDr8e5rR,True,LOW,2.0,2020-11-03 19:28:57,False,,,
2020-12-01 00:00:00+00:00,AZBbMXa3-vc9aDr8e5rS,True,LOW,2.0,2020-11-03 19:28:57,False,,,
2020-12-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wg,True,HIGH,5.0,2020-11-11 17:34:15,False,,,
2020-12-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wh,True,HIGH,5.0,2020-11-11 17:34:15,False,,,
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u4,True,HIGH,5.0,2020-12-30 20:14:13,False,,,
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u5,True,HIGH,5.0,2020-12-30 20:14:13,False,,,
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u6,True,HIGH,5.0,2020-12-30 20:14:13,False,,,
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u7,True,HIGH,5.0,2020-12-30 20:14:13,False,,,
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u8,True,LOW,2.0,2020-12-30 20:14:13,False,,,
2021-02-01 00:00:00+00:00,AZBbMXOE-vc9aDr8e5rH,True,HIGH,2.0,2020-12-17 19:15:36,False,,,
2021-02-01 00:00:00+00:00,AZBbMZPo-vc9aDr8e5ti,True,MEDIUM,5.0,2021-01-06 18:31:40,False,,,
2021-02-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-02-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-02-01 00:00:00+00:00,AZUWLygN36iphIe0EWXo,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-03-01 00:00:00+00:00,AZBbMZPo-vc9aDr8e5ti,True,MEDIUM,5.0,2021-01-06 18:31:40,False,,,
2021-03-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wW,True,HIGH,5.0,2019-12-18 19:12:18,False,,,
2021-03-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-03-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-03-01 00:00:00+00:00,AZUWLygN36iphIe0EWXo,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-04-01 00:00:00+00:00,AZBbMZPo-vc9aDr8e5ti,True,MEDIUM,5.0,2021-01-06 18:31:40,False,,,
2021-04-01 00:00:00+00:00,AZBbMbaI-vc9aDr8e5xN,True,HIGH,5.0,2019-03-26 21:51:29,False,,,
2021-04-01 00:00:00+00:00,AZUWLwwS36iphIe0EWVg,True,INFO,2.0,2021-03-18 16:28:27,False,,,
2021-04-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-04-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,True,INFO,2.0,2021-01-06 18:31:40,False,,,
2021-05-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSG,True,LOW,5.0,2021-04-21 20:14:50,False,,,
2021-05-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSH,True,LOW,5.0,2021-04-21 20:14:50,False,,,
2021-05-01 00:00:00+00:00,AZBbMbVZ-vc9aDr8e5w0,True,HIGH,5.0,2020-01-23 06:10:36,False,,,
2021-05-01 00:00:00+00:00,AZOLYPDQ2vcmJlCxpCdC,True,LOW,2.0,2021-04-14 02:11:34,False,,,
2021-05-01 00:00:00+00:00,AZOLYRG32vcmJlCxpCeM,True,LOW,2.0,2021-04-09 15:43:16,False,,,
2021-06-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSG,True,LOW,5.0,2021-04-21 20:14:50,False,,,
2021-06-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSH,True,LOW,5.0,2021-04-21 20:14:50,False,,,
2021-06-01 00:00:00+00:00,AZBbMYxq-vc9aDr8e5sm,True,HIGH,5.0,2018-09-24 18:30:54,False,,,
2021-06-01 00:00:00+00:00,AZOLYPDQ2vcmJlCxpCdC,True,LOW,2.0,2021-04-14 02:11:34,False,,,
2021-06-01 00:00:00+00:00,AZOLYRG32vcmJlCxpCeM,True,LOW,2.0,2021-04-09 15:43:16,False,,,
2021-07-01 00:00:00+00:00,AXnyP2SXYuM6EcYXJkka,True,LOW,5.0,2021-06-09 19:21:07,False,,,
2021-07-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSG,True,LOW,5.0,2021-04-21 20:14:50,False,,,
2021-07-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5ta,True,HIGH,5.0,2018-08-10 06:26:25,False,,,
2021-07-01 00:00:00+00:00,AZBbMa8L-vc9aDr8e5wD,True,HIGH,2.0,2021-06-09 21:28:51,False,,,
2021-07-01 00:00:00+00:00,AZBbMa8L-vc9aDr8e5wE,True,HIGH,2.0,2021-06-09 21:28:51,False,,,
2021-08-01 00:00:00+00:00,AXqxDVeFu9ZkpM94-jh3,True,LOW,2.0,2021-07-15 20:17:43,False,,,
2021-08-01 00:00:00+00:00,AYegSb70QrUJwQ4hS6nE,True,INFO,0.0,2021-07-16 20:03:19,False,,,
2021-08-01 00:00:00+00:00,AZBbMYM--vc9aDr8e5sE,True,LOW,2.0,2021-07-16 17:44:17,False,,,
2021-08-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wT,True,HIGH,5.0,2019-12-18 19:12:18,False,,,
2021-08-01 00:00:00+00:00,AZOLYPDn2vcmJlCxpCdD,True,LOW,2.0,2021-07-01 00:15:56,False,,,
2021-09-01 00:00:00+00:00,AXtb6LNMEsuhfa-_Ra3q,True,LOW,2.0,2021-08-19 00:49:02,False,,,
2021-09-01 00:00:00+00:00,AXtb6LNMEsuhfa-_Ra3r,True,LOW,2.0,2021-08-19 00:49:02,False,,,
2021-09-01 00:00:00+00:00,AZBbMYvK-vc9aDr8e5sd,True,HIGH,5.0,2021-08-13 18:30:51,False,,,
2021-09-01 00:00:00+00:00,AZBbMYvK-vc9aDr8e5se,True,HIGH,5.0,2021-08-13 18:30:51,False,,,
2021-09-01 00:00:00+00:00,AZBbMbVZ-vc9aDr8e5wy,True,HIGH,5.0,2020-01-23 06:10:36,False,,,
2021-10-01 00:00:00+00:00,AXvBiFcHvtEKb2S1GgJA,True,LOW,1.0,2021-09-07 18:24:45,False,,,
2021-10-01 00:00:00+00:00,AZBbMbZQ-vc9aDr8e5xF,True,HIGH,5.0,2017-06-28 16:52:27,False,,,
2021-10-01 00:00:00+00:00,AZIFH-buVWiQvDVu_HRH,True,LOW,15.0,2021-09-07 17:47:00,False,,,
2021-10-01 00:00:00+00:00,AZUWLxCf36iphIe0EWWQ,True,INFO,2.0,2021-09-10 23:56:47,False,,,
2021-10-01 00:00:00+00:00,AZUWLxCf36iphIe0EWWR,True,INFO,2.0,2021-09-10 23:56:47,False,,,
2021-11-01 00:00:00+00:00,AZBbMaQc-vc9aDr8e5ui,True,HIGH,5.0,2021-10-27 06:10:39,False,,,
2021-11-01 00:00:00+00:00,AZBbMaQn-vc9aDr8e5uj,True,HIGH,5.0,2021-10-27 06:10:39,False,,,
2021-11-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wU,True,HIGH,5.0,2019-12-18 19:12:18,False,,,
2021-11-01 00:00:00+00:00,AZCZ4nKO51sfoL4w8vaM,True,LOW,1.0,2021-10-27 06:10:39,False,,,
2021-11-01 00:00:00+00:00,AZCZ4nKO51sfoL4w8vaN,True,MEDIUM,5.0,2021-10-27 06:10:39,False,,,
2021-12-01 00:00:00+00:00,AZBbMa8L-vc9aDr8e5wE,True,HIGH,2.0,2021-06-09 21:28:51,False,,,
2021-12-01 00:00:00+00:00,AZUWL0ce36iphIe0EWaS,True,INFO,2.0,2021-11-12 19:38:10,False,,,
2021-12-01 00:00:00+00:00,AZUWL0ce36iphIe0EWaT,True,INFO,2.0,2021-11-12 19:38:10,False,,,
2021-12-01 00:00:00+00:00,AZUWL0kh36iphIe0EWas,True,INFO,2.0,2021-11-12 19:38:10,False,,,
2021-12-01 00:00:00+00:00,AZUWL0kh36iphIe0EWat,True,INFO,2.0,2021-11-12 19:38:10,False,,,
2022-01-01 00:00:00+00:00,AX3KRaLwJwGfmv2WI23H,True,LOW,20.0,2021-12-17 21:12:55,False,,,
2022-01-01 00:00:00+00:00,AZBbMY1f-vc9aDr8e5s0,True,HIGH,5.0,2020-01-10 23:51:46,False,,,
2022-01-01 00:00:00+00:00,AZBbMas8-vc9aDr8e5vb,True,LOW,10.0,2021-12-17 20:32:03,False,,,
2022-01-01 00:00:00+00:00,AZUWL0do36iphIe0EWaV,True,INFO,2.0,2021-12-22 22:40:42,False,,,
2022-01-01 00:00:00+00:00,AZUWLxbX36iphIe0EWWo,True,INFO,2.0,2021-12-17 20:32:03,False,,,
2022-02-01 00:00:00+00:00,AZBbMXOE-vc9aDr8e5rG,True,HIGH,2.0,2018-10-25 19:59:50,False,,,
2022-02-01 00:00:00+00:00,AZBbMbU8-vc9aDr8e5wr,True,MEDIUM,5.0,2022-01-21 21:16:43,False,,,
2022-02-01 00:00:00+00:00,AZUWL0aa36iphIe0EWaI,True,INFO,2.0,2022-01-21 21:16:43,False,,,
2022-02-01 00:00:00+00:00,AZUWLw1436iphIe0EWV2,True,INFO,2.0,2022-01-26 02:03:01,False,,,
2022-02-01 00:00:00+00:00,AZUWLyAl36iphIe0EWXQ,True,INFO,2.0,2022-01-29 01:46:54,False,,,
2022-03-01 00:00:00+00:00,AZBbMYyX-vc9aDr8e5sq,True,HIGH,5.0,2022-02-23 00:13:37,False,,,
2022-03-01 00:00:00+00:00,AZBbMYyX-vc9aDr8e5sr,True,HIGH,5.0,2022-02-23 00:13:37,False,,,
2022-03-01 00:00:00+00:00,AZBbMbeb-vc9aDr8e5xd,True,HIGH,5.0,2020-04-16 22:29:27,False,,,
2022-03-01 00:00:00+00:00,AZUWLw7I36iphIe0EWWF,True,INFO,2.0,2022-02-24 18:54:49,False,,,
2022-03-01 00:00:00+00:00,AZUWLyEq36iphIe0EWXV,True,INFO,2.0,2022-02-22 23:04:11,False,,,
2022-04-01 00:00:00+00:00,AZBbMbPq-vc9aDr8e5wX,True,HIGH,5.0,2020-03-05 19:17:46,False,,,
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWad,True,INFO,2.0,2022-03-31 15:46:43,False,,,
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWae,True,INFO,2.0,2022-03-31 15:46:43,False,,,
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWaf,True,INFO,2.0,2022-03-31 15:46:43,False,,,
2022-04-01 00:00:00+00:00,AZUWLxjc36iphIe0EWW6,True,INFO,2.0,2022-03-28 21:21:59,False,,,
2022-05-01 00:00:00+00:00,AY942h0_0sfxtjWlx4L2,True,LOW,2.0,2022-04-27 00:30:41,False,,,
2022-05-01 00:00:00+00:00,AZBbMa7_-vc9aDr8e5wC,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2022-05-01 00:00:00+00:00,AZBbMacC-vc9aDr8e5uy,True,MEDIUM,5.0,2022-04-27 00:30:41,False,,,
2022-05-01 00:00:00+00:00,AZUWLyAP36iphIe0EWXO,True,INFO,2.0,2022-04-27 00:30:41,False,,,
2022-05-01 00:00:00+00:00,AZUWLyAP36iphIe0EWXP,True,INFO,2.0,2022-04-27 00:30:41,False,,,
2022-06-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tY,True,HIGH,5.0,2018-07-13 19:16:57,False,,,
2022-06-01 00:00:00+00:00,AZBbMaWp-vc9aDr8e5ut,True,HIGH,5.0,2022-05-18 17:52:19,False,,,
2022-06-01 00:00:00+00:00,AZBbMaWp-vc9aDr8e5uu,True,HIGH,5.0,2022-05-18 17:52:19,False,,,
2022-06-01 00:00:00+00:00,AZCZ4nUD51sfoL4w8vaP,True,MEDIUM,2.0,2022-05-18 17:52:19,False,,,
2022-06-01 00:00:00+00:00,AZUWLzoQ36iphIe0EWYv,True,INFO,2.0,2022-05-17 16:39:56,False,,,
2022-07-01 00:00:00+00:00,AYGoqVNLVRfTUi-N5BUF,True,LOW,2.0,2022-06-28 04:45:52,False,,,
2022-07-01 00:00:00+00:00,AZBbMXic-vc9aDr8e5rh,True,HIGH,5.0,2022-01-05 00:50:47,False,,,
2022-07-01 00:00:00+00:00,AZBbMXpW-vc9aDr8e5rr,True,LOW,2.0,2022-06-10 17:04:35,False,,,
2022-07-01 00:00:00+00:00,AZUWLxAo36iphIe0EWWL,True,INFO,2.0,2022-06-10 17:04:35,False,,,
2022-07-01 00:00:00+00:00,AZUWLxAo36iphIe0EWWM,True,INFO,2.0,2022-06-10 17:04:35,False,,,
2022-08-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uI,True,LOW,2.0,2022-07-15 16:12:16,False,,,
2022-08-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uK,True,LOW,2.0,2022-07-15 16:12:16,False,,,
2022-08-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uL,True,LOW,2.0,2022-07-15 16:12:16,False,,,
2022-08-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wR,True,HIGH,5.0,2019-12-18 19:12:18,False,,,
2022-08-01 00:00:00+00:00,AZIlQd1EnMroJnOziKUT,True,LOW,15.0,2022-07-29 23:38:34,False,,,
2022-09-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uI,True,LOW,2.0,2022-07-15 16:12:16,False,,,
2022-09-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uK,True,LOW,2.0,2022-07-15 16:12:16,False,,,
2022-09-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uL,True,LOW,2.0,2022-07-15 16:12:16,False,,,
2022-09-01 00:00:00+00:00,AZBbMbZQ-vc9aDr8e5xJ,True,HIGH,5.0,2017-06-28 16:52:27,False,,,
2022-09-01 00:00:00+00:00,AZIlQd1EnMroJnOziKUT,True,LOW,15.0,2022-07-29 23:38:34,False,,,
2022-10-01 00:00:00+00:00,AYMZjA7XFLjHBrxPNTM_,True,LOW,2.0,2022-09-07 19:54:19,False,,,
2022-10-01 00:00:00+00:00,AYMZjA7XFLjHBrxPNTNB,True,LOW,5.0,2022-09-07 19:54:19,False,,,
2022-10-01 00:00:00+00:00,AYMZjA8YFLjHBrxPNTNI,True,LOW,2.0,2022-09-07 19:54:19,False,,,
2022-10-01 00:00:00+00:00,AZBbMaQc-vc9aDr8e5ui,True,HIGH,5.0,2021-10-27 06:10:39,False,,,
2022-10-01 00:00:00+00:00,AZonnnyFWBrdVJ9mm2Wp,True,LOW,1.0,2022-09-15 22:40:12,False,,,
2022-11-01 00:00:00+00:00,AYP3EzyX4vvps4gWeGk2,True,LOW,2.0,2022-10-20 20:16:33,False,,,
2022-11-01 00:00:00+00:00,AZBbMZqi-vc9aDr8e5tm,True,MEDIUM,5.0,2022-10-26 16:53:43,False,,,
2022-11-01 00:00:00+00:00,AZBbMZri-vc9aDr8e5to,True,HIGH,5.0,2022-10-21 19:16:53,False,,,
2022-11-01 00:00:00+00:00,AZBbMZri-vc9aDr8e5tp,True,HIGH,5.0,2022-10-21 19:16:53,False,,,
2022-11-01 00:00:00+00:00,AZBbMa7_-vc9aDr8e5wC,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2022-12-01 00:00:00+00:00,AZBbMXOE-vc9aDr8e5rG,True,HIGH,2.0,2018-10-25 19:59:50,False,,,
2022-12-01 00:00:00+00:00,AZUWLx_r36iphIe0EWXL,True,INFO,2.0,2022-11-23 21:43:42,False,,,
2022-12-01 00:00:00+00:00,AZUWLy8t36iphIe0EWYC,True,INFO,2.0,2022-11-30 22:47:05,False,,,
2022-12-01 00:00:00+00:00,AZUWLy9e36iphIe0EWYD,True,INFO,2.0,2022-11-23 21:43:42,False,,,
2022-12-01 00:00:00+00:00,AZUWLz3S36iphIe0EWZL,True,INFO,2.0,2022-11-23 21:43:42,False,,,
2023-01-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wh,True,HIGH,5.0,2020-11-11 17:34:15,False,,,
2023-01-01 00:00:00+00:00,AZUWLzkI36iphIe0EWYT,True,INFO,2.0,2022-12-14 19:49:59,False,,,
2023-01-01 00:00:00+00:00,AZUWLzmc36iphIe0EWYq,True,INFO,2.0,2022-12-14 19:49:59,False,,,
2023-01-01 00:00:00+00:00,AZUWLzmc36iphIe0EWYr,True,INFO,2.0,2022-12-14 19:49:59,False,,,
2023-01-01 00:00:00+00:00,AZUWLzyX36iphIe0EWY-,True,INFO,2.0,2022-12-16 21:30:53,False,,,
2023-02-01 00:00:00+00:00,AZBbMYzm-vc9aDr8e5sv,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2023-02-01 00:00:00+00:00,AZUWL0kZ36iphIe0EWaq,True,INFO,2.0,2023-01-25 22:06:55,False,,,
2023-02-01 00:00:00+00:00,AZX5OMql-RKOXIq8Jy2W,True,LOW,1.0,2023-01-25 22:06:55,False,,,
2023-02-01 00:00:00+00:00,AZX5OMql-RKOXIq8Jy2X,True,LOW,1.0,2023-01-25 22:06:55,False,,,
2023-02-01 00:00:00+00:00,AZX5OMrW-RKOXIq8Jy2Z,True,LOW,1.0,2023-01-25 22:06:55,False,,,
2023-03-01 00:00:00+00:00,AZBbMYM--vc9aDr8e5sF,True,LOW,2.0,2023-02-06 19:39:04,False,,,
2023-03-01 00:00:00+00:00,AZBbMYM--vc9aDr8e5sG,True,LOW,2.0,2023-02-06 19:39:04,False,,,
2023-03-01 00:00:00+00:00,AZBbMZrK-vc9aDr8e5tn,True,HIGH,5.0,2023-02-24 23:13:06,False,,,
2023-03-01 00:00:00+00:00,AZBbMbZQ-vc9aDr8e5xG,True,HIGH,5.0,2017-06-28 16:52:27,False,,,
2023-03-01 00:00:00+00:00,AZUWLxhB36iphIe0EWWu,True,INFO,2.0,2023-02-06 19:39:04,False,,,
2023-04-01 00:00:00+00:00,AZBbMbOh-vc9aDr8e5wP,True,HIGH,5.0,2020-02-11 21:06:18,False,,,
2023-04-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wi,True,HIGH,5.0,2023-03-24 00:20:45,False,,,
2023-04-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wm,True,MEDIUM,5.0,2023-03-24 00:20:45,False,,,
2023-04-01 00:00:00+00:00,AZUWL0nm36iphIe0EWa_,True,INFO,2.0,2023-03-24 16:49:07,False,,,
2023-04-01 00:00:00+00:00,AZUWL0nm36iphIe0EWbA,True,INFO,2.0,2023-03-24 16:49:07,False,,,
2023-05-01 00:00:00+00:00,AZBbMa70-vc9aDr8e5v-,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2023-05-01 00:00:00+00:00,AZOLYOD42vcmJlCxpCcR,True,LOW,2.0,2023-04-06 20:45:23,False,,,
2023-05-01 00:00:00+00:00,AZOLYOD42vcmJlCxpCcS,True,LOW,2.0,2023-04-06 20:45:23,False,,,
2023-05-01 00:00:00+00:00,AZOLYOHo2vcmJlCxpCcT,True,LOW,2.0,2023-04-20 18:18:48,False,,,
2023-05-01 00:00:00+00:00,AZOLYOHo2vcmJlCxpCcU,True,LOW,2.0,2023-04-20 18:18:48,False,,,
2023-06-01 00:00:00+00:00,AYihf5QU7WR0QPwm8nWJ,True,LOW,5.0,2023-05-31 19:00:36,False,,,
2023-06-01 00:00:00+00:00,AYihf5QV7WR0QPwm8nWK,True,LOW,5.0,2023-05-31 19:00:36,False,,,
2023-06-01 00:00:00+00:00,AZBbMa5B-vc9aDr8e5vw,True,HIGH,5.0,2017-08-04 23:21:30,False,,,
2023-06-01 00:00:00+00:00,AZBbMaaQ-vc9aDr8e5uw,True,MEDIUM,5.0,2023-05-18 00:57:19,False,,,
2023-06-01 00:00:00+00:00,AZUWLzjB36iphIe0EWYJ,True,INFO,2.0,2023-05-18 00:57:19,False,,,
2023-07-01 00:00:00+00:00,AYihf5O47WR0QPwm8nWG,True,LOW,5.0,2023-06-09 18:38:40,False,,,
2023-07-01 00:00:00+00:00,AZBbMY0b-vc9aDr8e5sw,True,HIGH,2.0,2023-06-09 18:55:00,False,,,
2023-07-01 00:00:00+00:00,AZBbMbke-vc9aDr8e5xk,True,HIGH,5.0,2019-02-28 00:21:53,False,,,
2023-07-01 00:00:00+00:00,AZUWLz1736iphIe0EWZJ,True,INFO,2.0,2023-06-27 18:12:37,False,,,
2023-07-01 00:00:00+00:00,AZUWLz1736iphIe0EWZK,True,INFO,2.0,2023-06-27 18:12:37,False,,,
2023-08-01 00:00:00+00:00,AYlqrvSGlvjU9ALKnAyd,True,LOW,2.0,2023-07-18 20:14:39,False,,,
2023-08-01 00:00:00+00:00,AYlqrvg4lvjU9ALKnAyj,True,LOW,2.0,2023-07-18 20:14:39,False,,,
2023-08-01 00:00:00+00:00,AYlqrvhvlvjU9ALKnAyk,True,LOW,2.0,2023-07-18 20:14:39,False,,,
2023-08-01 00:00:00+00:00,AYlqrviOlvjU9ALKnAyl,True,LOW,2.0,2023-07-18 20:14:39,False,,,
2023-08-01 00:00:00+00:00,AZBbMXOE-vc9aDr8e5rE,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2023-09-01 00:00:00+00:00,AYpn96jm3aR0CCY4nhTL,True,LOW,1.0,2023-08-30 20:38:27,False,,,
2023-09-01 00:00:00+00:00,AZBbMZB6-vc9aDr8e5tK,True,HIGH,5.0,2023-08-28 22:57:33,False,,,
2023-09-01 00:00:00+00:00,AZBbMa7_-vc9aDr8e5wB,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2023-09-01 00:00:00+00:00,AZOLYPNY2vcmJlCxpCdZ,True,LOW,2.0,2023-08-28 22:57:33,False,,,
2023-09-01 00:00:00+00:00,AZUWLyTA36iphIe0EWXf,True,INFO,2.0,2023-08-29 15:46:20,False,,,
2023-10-01 00:00:00+00:00,AYslYt9J29pDcg_Re1qP,True,LOW,5.0,2023-09-29 18:41:58,False,,,
2023-10-01 00:00:00+00:00,AYslYt9b29pDcg_Re1qQ,True,LOW,5.0,2023-09-29 18:41:58,False,,,
2023-10-01 00:00:00+00:00,AYslYvLj29pDcg_Re1uT,True,LOW,5.0,2023-09-29 18:41:58,False,,,
2023-10-01 00:00:00+00:00,AZBbMXic-vc9aDr8e5ri,True,HIGH,5.0,2022-01-05 00:50:47,False,,,
2023-10-01 00:00:00+00:00,AZn0Nmr_QS-CEYFeVlPa,True,LOW,2.0,2023-09-29 00:45:57,False,,,
2023-11-01 00:00:00+00:00,AZBbMZJ6-vc9aDr8e5te,True,LOW,2.0,2023-10-25 20:57:42,False,,,
2023-11-01 00:00:00+00:00,AZBbMa7R-vc9aDr8e5v3,True,LOW,2.0,2023-10-13 20:42:01,False,,,
2023-11-01 00:00:00+00:00,AZBbMa7R-vc9aDr8e5v4,True,LOW,2.0,2023-10-13 20:42:01,False,,,
2023-11-01 00:00:00+00:00,AZBbMbPq-vc9aDr8e5wX,True,HIGH,5.0,2020-03-05 19:17:46,False,,,
2023-11-01 00:00:00+00:00,AZUWLyD836iphIe0EWXU,True,INFO,2.0,2023-10-23 23:19:43,False,,,
2023-12-01 00:00:00+00:00,AYwX9i7Jq77eoonS7EF0,True,LOW,2.0,2023-11-28 21:50:22,False,,,
2023-12-01 00:00:00+00:00,AYwX9i7Jq77eoonS7EFz,True,LOW,2.0,2023-11-28 21:50:22,False,,,
2023-12-01 00:00:00+00:00,AYwZp1RyZ9Qcp-nNpbm6,True,INFO,0.0,2023-11-29 05:43:23,False,,,
2023-12-01 00:00:00+00:00,AYwZp1RyZ9Qcp-nNpbm7,True,INFO,0.0,2023-11-29 05:43:23,False,,,
2023-12-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wV,True,HIGH,5.0,2019-12-18 19:12:18,False,,,
2024-01-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tY,True,HIGH,5.0,2018-07-13 19:16:57,False,,,
2024-01-01 00:00:00+00:00,AZBbMbfD-vc9aDr8e5xe,True,HIGH,5.0,2023-12-15 18:44:51,False,,,
2024-01-01 00:00:00+00:00,AZBbMbfD-vc9aDr8e5xf,True,HIGH,5.0,2023-12-15 18:44:51,False,,,
2024-01-01 00:00:00+00:00,AZUWLwpy36iphIe0EWVP,True,INFO,2.0,2023-12-22 00:47:46,False,,,
2024-01-01 00:00:00+00:00,AZX5OMr3-RKOXIq8Jy2b,True,LOW,1.0,2023-12-15 18:44:51,False,,,
2024-02-01 00:00:00+00:00,AZBbMYPE-vc9aDr8e5sI,True,HIGH,5.0,2018-10-26 04:15:21,False,,,
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xV,True,HIGH,5.0,2024-01-18 19:22:28,False,,,
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xW,True,HIGH,5.0,2024-01-18 19:22:28,False,,,
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xX,True,HIGH,5.0,2024-01-18 19:22:28,False,,,
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xY,True,HIGH,5.0,2024-01-18 19:22:28,False,,,
2024-03-01 00:00:00+00:00,AY3znIGEczU1FGIsu8jU,True,LOW,2.0,2024-02-29 06:32:39,False,,,
2024-03-01 00:00:00+00:00,AZBbMa7_-vc9aDr8e5wB,True,HIGH,2.0,2017-06-28 16:52:27,False,,,
2024-03-01 00:00:00+00:00,AZBbMbXn-vc9aDr8e5xD,True,LOW,10.0,2024-02-29 06:32:39,False,,,
2024-03-01 00:00:00+00:00,AZonbaDgt_5D6BuRcb17,True,LOW,1.0,2024-02-29 16:49:56,False,,,
2024-03-01 00:00:00+00:00,AZonbaDgt_5D6BuRcb18,True,LOW,1.0,2024-02-29 16:49:56,False,,,
2024-04-01 00:00:00+00:00,AY6BPyQIOyEI43SmLIz3,True,LOW,2.0,2024-03-27 17:28:43,False,,,
2024-04-01 00:00:00+00:00,AY6BPyQIOyEI43SmLIz4,True,LOW,2.0,2024-03-27 17:28:43,False,,,
2024-04-01 00:00:00+00:00,AY6BPyQIOyEI43SmLIz5,True,LOW,2.0,2024-03-27 17:28:43,False,,,
2024-04-01 00:00:00+00:00,AZOLYRm_2vcmJlCxpCeW,True,HIGH,15.0,2022-12-02 00:17:13,False,,,
2024-04-01 00:00:00+00:00,AZUWL0h636iphIe0EWak,True,INFO,2.0,2024-03-25 22:30:19,False,,,
2024-05-01 00:00:00+00:00,AZBbMXlZ-vc9aDr8e5rp,True,LOW,2.0,2024-04-30 15:09:53,False,,,
2024-05-01 00:00:00+00:00,AZBbMYvr-vc9aDr8e5sh,True,HIGH,5.0,2020-05-12 21:26:35,False,,,
2024-05-01 00:00:00+00:00,AZUWLw8d36iphIe0EWWG,True,INFO,2.0,2024-04-30 15:09:53,False,,,
