time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_range
4096,2,329,4.98,12,15.074666579999995,0.0003,10,29.13930367231369,-0.00032448768615722656,0.53525390625,-6.21846504509449,-0.08150615303529776,0.026935305,13.078963279724121,0.2
6144,3,282,4.94,21,18.31799993,0.0003,20,40.54095962643623,0.0,0.544921875,-6.158397480845451,-0.0758874322171323,0.030663405,19.73126983642578,0.2
8192,4,264,4.97,30,20.445999920000002,0.0003,30,48.97190443277359,5.960464477539063e-08,0.550146484375,-6.080515034496784,-0.06981144105811836,0.031686686,20.214473724365234,0.2
10240,5,253,4.93,40,22.80866654,0.0003,40,54.13992347717285,0.0,0.570703125,-5.971037289500236,-0.06727383199176984,0.036096897,27.08709144592285,0.2
12288,6,247,4.98,49,25.334666600000002,0.0003,50,66.2091336965561,0.0,0.452490234375,-5.868837244808674,-0.05690195153292734,0.029726032,29.61737060546875,0.2
14336,7,240,4.98,59,27.87133326,0.0003,60,73.07518070936203,1.1920928955078125e-07,0.445849609375,-5.74476016908884,-0.05669853938743472,0.026524147,40.71273422241211,0.2
16384,8,237,4.98,68,29.021333249999994,0.0003,70,82.57887862920761,0.0,0.3994140625,-5.63178436011076,-0.04783209542511031,0.027497765,37.50791931152344,0.2
2048,1,703,4.97,2,13.727999910000001,0.0003,80,88.63828924894332,0.0,0.387109375,-5.513852013647556,-0.040224308756296526,0.025613505,54.57585906982422,0.2
4096,2,332,5.0,12,15.806666599999998,0.0003,10,29.15910933017731,-0.00011658668518066406,0.52529296875,-6.2433469414711,-0.07832436573226005,0.025031367,15.136192321777344,0.2
6144,3,280,4.98,21,16.87533325,0.0003,20,37.803860849142076,-1.1920928955078125e-07,0.556689453125,-6.1842174783349035,-0.07623741620627697,0.03074576,17.61079978942871,0.2
8192,4,262,5.0,31,20.400666579999996,0.0003,30,48.55246317386627,0.0,0.5115234375,-6.108761814236641,-0.06758190651307813,0.030407043,19.02620506286621,0.2
10240,5,252,4.96,40,22.10666655,0.0003,40,56.011978328228,5.960464477539063e-08,0.51845703125,-6.018992175161839,-0.06301629615190904,0.029386219,24.698060989379883,0.2
12288,6,246,4.91,49,24.306666539999995,0.0003,50,61.582399940490724,0.0,0.46728515625,-5.914719697833061,-0.06202951154118637,0.031140167,27.448745727539062,0.2
14336,7,242,4.9,59,26.345999960000004,0.0003,60,74.16353350877762,0.0,0.451806640625,-5.776870024204254,-0.05841804679075722,0.030634105,32.685543060302734,0.2
16384,8,239,4.97,68,27.63199991,0.0003,70,77.79970816373825,-1.1920928955078125e-07,0.446826171875,-5.6411434561014175,-0.05136722017487046,0.028139653,34.744720458984375,0.2
2048,1,693,5.0,2,14.366000000000001,0.0003,80,86.01109830141067,5.960464477539063e-08,0.40322265625,-5.516674871742725,-0.04750019325001631,0.027236983,42.46530532836914,0.2
4096,2,325,4.94,12,15.378000000000002,0.0003,10,29.914303612709045,-8.153915405273438e-05,0.54091796875,-6.304245953261852,-0.07914138336345786,0.028705483,16.215457916259766,0.2
6144,3,276,4.99,22,18.818,0.0003,20,37.13947857618332,-1.1920928955078125e-07,0.528515625,-6.25026772916317,-0.07301804759918014,0.030274644,15.300177574157715,0.2
8192,4,257,5.0,31,19.753999999999998,0.0003,30,46.18236739635468,-1.1920928955078125e-07,0.5296875,-6.174028392136097,-0.06872228575812186,0.031508453,17.855403900146484,0.2
10240,5,246,4.98,41,23.2085,0.0003,40,53.26806591749191,5.960464477539063e-08,0.5578125,-6.061773949861527,-0.07085674332483904,0.03445526,30.571186065673828,0.2
12288,6,238,4.96,51,24.332500000000003,0.0003,50,64.82024422883987,0.0,0.4734375,-5.945842422544956,-0.06254099678480998,0.028933438,30.167116165161133,0.2
14336,7,232,4.99,61,27.212500000000006,0.0003,60,70.89599035978317,0.0,0.45146484375,-5.826675879955292,-0.05930363044462865,0.03107619,29.180252075195312,0.2
16384,8,229,4.88,71,27.789499999999997,0.0003,70,83.38917555809022,1.1920928955078125e-07,0.394287109375,-5.7024099946022035,-0.050326077308272946,0.02623612,41.91756057739258,0.2
2048,1,675,4.97,3,13.773,0.0003,80,88.93616218566895,5.960464477539063e-08,0.40009765625,-5.57671699076891,-0.05054039225797169,0.026252199,48.39727783203125,0.2
4096,2,311,5.0,13,16.041,0.0003,10,29.03523834347725,0.0002714991569519043,0.5544921875,-6.344675609469414,-0.08541208302631276,0.027156793,12.897273063659668,0.2
6144,3,268,4.97,22,17.281499999999998,0.0003,20,35.234931516647336,0.0,0.548486328125,-6.291583490371704,-0.07779717266239458,0.029709637,18.835718154907227,0.2
8192,4,248,4.98,32,19.805999999999997,0.0003,30,46.1881242275238,-1.1920928955078125e-07,0.5046875,-6.2308643236756325,-0.06971139662200584,0.031169435,22.07728385925293,0.2
10240,5,238,4.94,43,21.092000000000006,0.0003,40,51.74702361226082,-1.1920928955078125e-07,0.5935546875,-6.124558778107167,-0.07512782347621397,0.03658651,32.83967208862305,0.2
12288,6,233,4.94,52,24.11900000000001,0.0003,50,62.36482583284378,0.0,0.469140625,-6.017647540569305,-0.06479879159014672,0.030923259,36.250301361083984,0.2
14336,7,229,4.95,62,26.058000000000007,0.0003,60,74.80645045042039,1.1920928955078125e-07,0.430517578125,-5.899682131409645,-0.05595646072179079,0.027812805,39.0078125,0.2
16384,8,227,4.98,72,27.295,0.0003,70,80.07418088912964,-1.1920928955078125e-07,0.468505859375,-5.771044105291367,-0.057803435029927644,0.02816631,35.602447509765625,0.2
2048,1,650,4.99,3,14.514,0.0003,80,84.82207214832306,-1.1920928955078125e-07,0.4328125,-5.664721809327602,-0.04911895548866596,0.02609146,35.63225173950195,0.2
4096,2,311,4.97,13,15.0775,0.0003,10,27.13844714164734,-0.00012063980102539062,0.532861328125,-6.354742808640003,-0.07967998069216264,0.027516184,10.081588745117188,0.2
6144,3,270,4.96,22,17.344,0.0003,20,36.47057967185974,2.384185791015625e-07,0.55908203125,-6.295802761614323,-0.07880705163988751,0.03129613,16.957103729248047,0.2
8192,4,253,4.99,32,20.805,0.0003,30,47.26314567923546,1.7881393432617188e-07,0.546533203125,-6.214236408472061,-0.0762137818019255,0.031183202,28.7487735748291,0.2
10240,5,244,5.0,41,22.872000000000007,0.0003,40,54.53214837312699,-1.1920928955078125e-07,0.557861328125,-6.116994895040989,-0.07186679831356742,0.034396783,29.05037498474121,0.2
12288,6,239,4.95,51,24.531,0.0003,50,63.94192996025085,0.0,0.476904296875,-6.013917243480682,-0.06311058444989612,0.030625077,32.61220169067383,0.2
14336,7,235,5.0,60,26.658500000000004,0.0003,60,69.72807550430298,0.0,0.496240234375,-5.892857539653778,-0.05810506140842335,0.031860337,36.4766960144043,0.2
16384,8,232,4.96,70,27.918499999999998,0.0003,70,76.37325720787048,0.0,0.441845703125,-5.786073648929596,-0.05558720606495626,0.029226203,41.19728088378906,0.2
2048,1,651,4.99,3,13.788000000000002,0.0003,80,85.7336359858513,0.0,0.423876953125,-5.6661784708499905,-0.05159187076205853,0.02647885,48.221595764160156,0.2
4096,2,308,4.98,13,16.002,0.0003,10,30.028246921300887,5.543231964111328e-06,0.52607421875,-6.385358534753323,-0.07893947073898744,0.028476741,12.612630844116211,0.2
6144,3,264,4.92,23,17.318,0.0003,20,40.024584704637526,0.0,0.4953125,-6.332105086743832,-0.06878687433490996,0.02925444,16.296884536743164,0.2
8192,4,246,4.98,33,19.208000000000002,0.0003,30,48.42210355997086,1.7881393432617188e-07,0.55419921875,-6.256368333101273,-0.0736373228544835,0.031155206,24.649080276489258,0.2
10240,5,237,4.96,43,22.274500000000007,0.0003,40,51.7449172437191,0.0,0.53447265625,-6.166437867283821,-0.07171596959524322,0.030639328,27.550294876098633,0.2
12288,6,230,4.94,53,25.7625,0.0003,50,61.96097599267959,0.0,0.5287109375,-6.051562748849392,-0.06634323737380328,0.030771691,32.2994499206543,0.2
14336,7,225,4.97,63,25.801499999999997,0.0003,60,72.7875676035881,0.0,0.435009765625,-5.932702380418777,-0.05661901596249663,0.029719457,37.72627639770508,0.2
16384,8,222,4.99,73,26.670499999999997,0.0003,70,75.50259149074554,0.0,0.496875,-5.80539411008358,-0.058697588565701155,0.028488504,29.847320556640625,0.2
2048,1,656,4.98,3,14.541500000000001,0.0003,80,86.39856640100479,0.0,0.43427734375,-5.683007565140724,-0.05181665123818675,0.028031914,47.14374923706055,0.2
4096,2,309,5.0,13,15.442999999999998,0.0003,10,29.083834648132324,-0.0001569986343383789,0.554736328125,-6.390279272198677,-0.0852569583337754,0.029710887,8.632524490356445,0.2
6144,3,264,5.0,23,17.2945,0.0003,20,38.7086178123951,1.1920928955078125e-07,0.55986328125,-6.330167934298515,-0.07924781823821832,0.03680689,16.84926414489746,0.2
8192,4,246,5.0,33,19.257,0.0003,30,48.607000321149826,5.960464477539063e-08,0.540283203125,-6.249488973617554,-0.07305147426086478,0.034738958,19.41843605041504,0.2
10240,5,232,5.0,43,23.786000000000005,0.0003,40,56.263054287433626,-1.1920928955078125e-07,0.52861328125,-6.144700108468532,-0.07084521136130206,0.03651905,30.05533218383789,0.2
12288,6,224,4.93,54,25.070500000000006,0.0003,50,61.88578592538833,0.0,0.483740234375,-6.029339589178562,-0.06223680340335704,0.035845593,29.048471450805664,0.2
14336,7,220,4.97,65,25.916,0.0003,60,75.82282752990723,-1.1920928955078125e-07,0.432373046875,-5.910843235254288,-0.05677697456849273,0.025597176,36.674293518066406,0.2
16384,8,217,4.99,75,28.760000000000005,0.0003,70,83.43552998304366,1.1920928955078125e-07,0.455615234375,-5.8011991932988165,-0.05718999475357123,0.026530666,39.95741653442383,0.2
2048,1,627,5.0,3,14.204499999999998,0.0003,80,88.48609260320663,0.0,0.4599609375,-5.671644328534603,-0.054665178339928386,0.028480124,46.551517486572266,0.2
4096,2,308,4.99,13,14.123000000000001,0.0003,10,31.202272087335587,9.381771087646484e-05,0.52626953125,-6.3914922177791595,-0.08061849618388806,0.027481323,15.963592529296875,0.2
6144,3,263,4.98,23,16.4795,0.0003,20,34.12835040092468,0.0,0.5634765625,-6.337066026031971,-0.07781040677800774,0.0325204,16.995573043823242,0.2
8192,4,245,4.97,33,19.9055,0.0003,30,46.66447316408157,5.960464477539063e-08,0.543310546875,-6.253928637504577,-0.07402305837604217,0.033307,24.622934341430664,0.2
10240,5,235,4.99,43,21.62,0.0003,40,53.81512941122055,0.0,0.498046875,-6.1674312725663185,-0.06432862372457748,0.029942054,23.17654800415039,0.2
12288,6,229,4.96,53,23.4995,0.0003,50,62.94238253831863,5.960464477539063e-08,0.485546875,-6.069152300059796,-0.06495643641101197,0.03528794,30.183605194091797,0.2
14336,7,225,4.97,63,25.388500000000004,0.0003,60,73.80336109399795,-1.1920928955078125e-07,0.46220703125,-5.943109187483787,-0.06215802684164373,0.031761736,41.472869873046875,0.2
16384,8,222,4.91,73,26.109,0.0003,70,76.69173185825348,0.0,0.461328125,-5.810707029700279,-0.053992288952576926,0.030184753,45.875572204589844,0.2
2048,1,665,4.93,3,13.741999999999997,0.0003,80,83.80628448724747,-1.1920928955078125e-07,0.40478515625,-5.709753605723381,-0.047534094395814463,0.025042722,50.28343963623047,0.2
4096,2,310,4.99,13,17.0225,0.0003,10,28.349052357673646,-1.1205673217773438e-05,0.5322265625,-6.391219969093799,-0.08064926807419397,0.02763421,17.352027893066406,0.2
6144,3,265,4.97,23,17.447,0.0003,20,39.23849715590477,-2.384185791015625e-07,0.516015625,-6.335206933319569,-0.07196964133181609,0.03135833,20.950172424316406,0.2
8192,4,246,4.91,33,19.215,0.0003,30,45.36681854724884,5.960464477539063e-08,0.554443359375,-6.264288687705994,-0.07362736202921952,0.030755386,19.2608585357666,0.2
10240,5,235,4.96,43,22.864499999999992,0.0003,40,54.28819237947464,5.960464477539063e-08,0.555908203125,-6.164379315078259,-0.07148344929300947,0.03227093,35.21879959106445,0.2
12288,6,227,4.98,53,22.713500000000003,0.0003,50,62.03955260515213,0.0,0.490966796875,-6.069314038753509,-0.06512803744117264,0.031019695,32.370758056640625,0.2
14336,7,223,4.98,64,26.038999999999998,0.0003,60,69.94771648645401,1.1920928955078125e-07,0.514306640625,-5.953004291653633,-0.06504699414945207,0.031423114,43.43939971923828,0.2
16384,8,219,4.95,74,26.3425,0.0003,70,79.19947168827056,0.0,0.429833984375,-5.839724910259247,-0.05465631024562754,0.030286338,46.11948013305664,0.2
2048,1,674,5.0,3,14.0205,0.0003,80,85.00057128667831,0.0,0.41884765625,-5.732754768431187,-0.04729644296457991,0.028394716,38.83708572387695,0.2
4096,2,310,5.0,13,16.689,0.0003,10,30.367963755130766,3.7729740142822266e-05,0.54853515625,-6.39652489721775,-0.08469199447135907,0.030276662,10.748788833618164,0.2
6144,3,261,4.97,23,18.8885,0.0003,20,38.297461211681366,1.1920928955078125e-07,0.518896484375,-6.3329075396060945,-0.07389673167199362,0.027966391,16.720211029052734,0.2
8192,4,243,5.0,33,20.586,0.0003,30,47.95529018044472,5.960464477539063e-08,0.57509765625,-6.246855008602142,-0.0792654687014874,0.03378004,20.223373413085938,0.2
10240,5,234,4.99,43,23.598499999999998,0.0003,40,56.468995368480684,0.0,0.5171875,-6.149456526339054,-0.06851969705312513,0.031539842,19.975055694580078,0.2
12288,6,227,4.99,53,24.679499999999997,0.0003,50,68.27050193548203,0.0,0.473193359375,-6.043374273180961,-0.06393661009788047,0.031844717,32.17598342895508,0.2
14336,7,223,4.92,64,25.1915,0.0003,60,74.07553553581238,0.0,0.47509765625,-5.916768254339695,-0.06255906814185437,0.031675566,46.35853576660156,0.2
16384,8,219,4.97,74,28.830000000000005,0.0003,70,80.16413781642913,0.0,0.476611328125,-5.769442141056061,-0.059358111074834595,0.0318355,39.58153533935547,0.2
2048,1,649,5.0,3,13.744499999999999,0.0003,80,87.62679690122604,0.0,0.409375,-5.662432025372982,-0.05029452541930368,0.029741148,38.42734909057617,0.2
4096,2,296,4.93,13,15.823000000000002,0.0003,10,29.078926956653596,-1.0728836059570312e-06,0.50615234375,-6.399231664836407,-0.07942334976105485,0.02589717,12.385659217834473,0.2
6144,3,250,5.0,24,17.079,0.0003,20,38.63193359375,1.7881393432617188e-07,0.53740234375,-6.346431158483028,-0.07360839834145735,0.033232525,18.11128807067871,0.2
8192,4,234,4.97,34,19.1615,0.0003,30,42.66706432700157,1.1920928955078125e-07,0.57734375,-6.2703907042741776,-0.07737832479760982,0.032802917,25.91522789001465,0.2
10240,5,223,4.95,45,20.770500000000002,0.0003,40,52.22078678607941,-1.1920928955078125e-07,0.521923828125,-6.1850154340267185,-0.06729211255078553,0.02888491,23.741044998168945,0.2
12288,6,218,4.93,56,23.887000000000004,0.0003,50,58.052178871631625,0.0,0.507177734375,-6.089670273661613,-0.06934485910751391,0.03498797,32.2562141418457,0.2
14336,7,215,4.96,66,24.084000000000007,0.0003,60,71.92633199691772,0.0,0.498193359375,-5.970798130333423,-0.06544172528811032,0.029061789,35.247318267822266,0.2
16384,8,216,5.0,75,27.024,0.0003,70,78.85225669145584,0.0,0.477490234375,-5.847040459513664,-0.06184767980012111,0.03304604,40.18221664428711,0.2
2048,1,728,5.0,2,12.850999999999999,0.0003,80,82.63539100885392,0.0,0.439013671875,-5.719496291875839,-0.05742291995557025,0.029245146,37.599552154541016,0.2
4096,2,340,4.97,12,15.706499999999998,0.0003,10,29.348758113384246,0.00016170740127563477,0.5439453125,-6.403085340559483,-0.08246555193036328,0.027663222,13.231714248657227,0.2
6144,3,291,4.97,21,17.494500000000006,0.0003,20,39.73173280358314,0.0,0.53203125,-6.346982088685036,-0.07495781846373575,0.03280846,18.37936019897461,0.2
8192,4,271,5.0,30,21.548500000000008,0.0003,30,47.41969891786575,0.0,0.581787109375,-6.2627061530947685,-0.0793521553860046,0.035924986,21.1826229095459,0.2
10240,5,260,4.98,39,23.618999999999996,0.0003,40,58.513246548175815,1.7881393432617188e-07,0.511181640625,-6.170657855272293,-0.06552112239296548,0.031475432,25.41208839416504,0.2
12288,6,254,4.93,48,23.4335,0.0003,50,65.01579740047455,0.0,0.518798828125,-6.062486715614796,-0.06397015333932358,0.033175636,28.778776168823242,0.2
14336,7,248,4.97,57,25.973500000000005,0.0003,60,71.02380126714706,1.1920928955078125e-07,0.478466796875,-5.9343164503574375,-0.060762431277544236,0.03224076,40.37134552001953,0.2
16384,8,245,4.97,66,27.968500000000002,0.0003,70,76.97851709127426,0.0,0.3984375,-5.8315398916602135,-0.0497618602545117,0.02856499,33.95505142211914,0.2
2048,1,699,4.98,2,13.6775,0.0003,80,83.01085399389267,0.0,0.438916015625,-5.709289215505123,-0.05347823591728229,0.028114276,36.94031524658203,0.2
4096,2,307,4.99,13,14.556499999999998,0.0003,10,27.779196941852568,2.8967857360839844e-05,0.544775390625,-6.472454899549485,-0.08523953471740242,0.026411304,13.138813972473145,0.2
6144,3,270,5.0,22,17.4045,0.0003,20,34.405486810207364,2.384185791015625e-07,0.55966796875,-6.421296100318432,-0.08049500971392262,0.030996952,12.526018142700195,0.2
8192,4,254,5.0,32,20.363500000000002,0.0003,30,43.381041741371156,5.960464477539063e-08,0.576708984375,-6.339628928899765,-0.07931576279224828,0.0313699,23.10149574279785,0.2
10240,5,238,4.96,43,20.594499999999996,0.0003,40,53.62428916692734,5.960464477539063e-08,0.535986328125,-6.258254477381707,-0.07320895742450376,0.03361643,23.159381866455078,0.2
12288,6,233,4.94,52,23.8525,0.0003,50,62.22499951124191,1.1920928955078125e-07,0.543017578125,-6.1357115134596825,-0.07047005608037579,0.033126213,28.732677459716797,0.2
14336,7,231,4.95,61,24.474000000000004,0.0003,60,67.3837662935257,0.0,0.460888671875,-6.02940706461668,-0.05995151058887131,0.02960132,36.394962310791016,0.2
16384,8,229,4.98,71,28.624000000000002,0.0003,70,77.18110510110856,0.0,0.467041015625,-5.898500089347363,-0.058996893643052314,0.030821892,36.71707534790039,0.2
2048,1,588,5.0,3,13.485,0.0003,80,82.1308265209198,0.0,0.391650390625,-5.788132184743882,-0.04926608219393529,0.030143894,35.081539154052734,0.2
4096,2,248,4.98,16,15.172499999999998,0.0003,10,27.83364860713482,0.00015032291412353516,0.552294921875,-6.4944467633962635,-0.08491976619625348,0.029282663,10.5534029006958,0.2
6144,3,241,4.98,25,17.352999999999998,0.0003,20,37.100791198015216,0.0,0.563134765625,-6.439984524250031,-0.07991389982053079,0.032542907,17.585905075073242,0.2
8192,4,236,4.97,34,19.4525,0.0003,30,44.53873096108437,0.0,0.58515625,-6.357612477242947,-0.07708638542972039,0.035293758,22.01983070373535,0.2
10240,5,233,4.97,43,22.917500000000004,0.0003,40,50.489554333686826,1.7881393432617188e-07,0.547021484375,-6.273854033648968,-0.07479223390109838,0.031845223,20.317129135131836,0.2
12288,6,229,5.0,53,23.800000000000004,0.0003,50,59.79953570365906,0.0,0.5580078125,-6.157954162359237,-0.06976542904740199,0.03577,34.129329681396484,0.2
14336,7,228,5.0,62,25.844,0.0003,60,71.57909727096558,0.0,0.485791015625,-6.053741966187954,-0.06466538603708613,0.03363455,32.72732162475586,0.2
16384,8,227,4.98,71,25.980000000000004,0.0003,70,79.12426290512084,0.0,0.45771484375,-5.940921936929226,-0.05595604386762716,0.030378204,33.62700271606445,0.2
2048,1,663,4.96,3,13.6785,0.0003,80,83.38146374225616,0.0,0.432861328125,-5.8161799818277355,-0.05465055273962207,0.02847452,39.038734436035156,0.2
4096,2,297,4.99,13,14.568999999999999,0.0003,10,27.164361506700516,0.00010585784912109375,0.55849609375,-6.516414022445678,-0.08677126457623671,0.026948683,11.489133834838867,0.2
6144,3,257,5.0,23,16.902500000000003,0.0003,20,36.48244471549988,-1.1920928955078125e-07,0.55556640625,-6.465519416332245,-0.08176190594822401,0.032018587,16.830678939819336,0.2
8192,4,242,4.97,33,19.880999999999997,0.0003,30,43.79774081110954,0.0,0.587744140625,-6.394286093115807,-0.08194493674964179,0.035644807,20.62552833557129,0.2
10240,5,228,5.0,44,21.172500000000003,0.0003,40,54.928441035747525,5.960464477539063e-08,0.5357421875,-6.303476351499557,-0.06794259934977162,0.036027726,27.107240676879883,0.2
12288,6,212,4.98,57,21.977499999999996,0.0003,50,57.98841379880905,0.0,0.51689453125,-6.197840821743012,-0.06654824446450221,0.035034508,19.50139617919922,0.2
14336,7,203,5.0,70,25.389999999999997,0.0003,60,66.2588461637497,0.0,0.483056640625,-6.077767689526081,-0.06403778814419639,0.031159744,26.005205154418945,0.2
16384,8,197,4.92,82,25.647,0.0003,70,75.0344780087471,0.0,0.458984375,-5.958444809913635,-0.06073841296602041,0.03146071,35.75458908081055,0.2
2048,1,518,4.95,3,12.6435,0.0003,80,79.35677857398987,0.0,0.453173828125,-5.828494217991829,-0.05542586488591041,0.029657863,47.099273681640625,0.2
4096,2,244,4.97,16,15.715000000000002,0.0003,10,27.07090688943863,0.00019466876983642578,0.529150390625,-6.541213032603264,-0.0829934082343243,0.026685193,13.706929206848145,0.2
6144,3,206,5.0,29,17.887,0.0003,20,36.91487101316452,-1.1920928955078125e-07,0.53427734375,-6.489829589426518,-0.07753934614738682,0.030704226,18.515323638916016,0.2
8192,4,192,5.0,42,18.959500000000002,0.0003,30,43.084564530849455,0.0,0.588134765625,-6.4104360595345495,-0.07712468218815047,0.035732325,21.433530807495117,0.2
10240,5,184,4.97,55,20.3995,0.0003,40,48.5846182346344,2.384185791015625e-07,0.576708984375,-6.317652608454227,-0.07721209007140714,0.036009356,23.345603942871094,0.2
12288,6,180,4.97,67,23.035,0.0003,50,59.01846525669098,1.1920928955078125e-07,0.51259765625,-6.205866786837578,-0.07230108162329998,0.038330436,19.234588623046875,0.2
14336,7,179,4.96,80,24.292500000000004,0.0003,60,67.45428389310837,0.0,0.506884765625,-6.067740453779697,-0.06809574731742032,0.03453072,37.51512908935547,0.2
16384,8,176,4.95,92,27.199500000000004,0.0003,70,74.84380012750626,0.0,0.44365234375,-5.9527195081114765,-0.0576073548028944,0.02989119,42.03335952758789,0.2
2048,1,516,5.0,3,14.4875,0.0003,80,82.72409754991531,0.0,0.4669921875,-5.838513681292534,-0.05641193574701901,0.028914992,41.86672592163086,0.2
4096,2,249,5.0,16,15.294500000000003,0.0003,10,26.795137149095535,-5.984306335449219e-05,0.531005859375,-6.556723013520241,-0.08252443488454446,0.027616179,11.842880249023438,0.2
6144,3,227,4.98,27,17.142000000000003,0.0003,20,36.36364940404892,0.0,0.56923828125,-6.501449348032475,-0.08275757135706954,0.032743935,13.972092628479004,0.2
8192,4,222,4.99,36,19.421,0.0003,30,41.21379764080048,1.1920928955078125e-07,0.57578125,-6.4278499573469166,-0.08144056019082199,0.03648804,22.81315040588379,0.2
10240,5,219,5.0,46,21.862999999999996,0.0003,40,51.090909326076506,0.0,0.5322265625,-6.3360630631446835,-0.06911108272324781,0.03471026,14.982686042785645,0.2
12288,6,218,4.95,56,22.099999999999994,0.0003,50,62.620657455921176,0.0,0.48623046875,-6.233681297302246,-0.06829924170742743,0.033670574,34.45635223388672,0.2
14336,7,216,4.96,66,23.894999999999996,0.0003,60,64.95161783695221,0.0,0.487255859375,-6.124356365203857,-0.06097618088242598,0.034212373,30.12835693359375,0.2
16384,8,214,4.97,76,25.108500000000003,0.0003,70,73.69315466880798,0.0,0.475341796875,-5.993827311694622,-0.061519769276492296,0.032158703,40.21415710449219,0.2
2048,1,720,4.98,2,13.234999999999998,0.0003,80,79.91713643074036,0.0,0.417138671875,-5.8745104119181635,-0.05552216854848666,0.027961465,51.38308334350586,0.2
4096,2,273,4.98,14,14.99,0.0003,10,27.477736335992812,-0.00010716915130615234,0.552197265625,-6.573929937183857,-0.08489514502725796,0.030297985,10.00119686126709,0.2
6144,3,233,4.95,26,17.015,0.0003,20,36.15915512442589,0.0,0.545068359375,-6.518905684351921,-0.07830775396432728,0.032538287,14.185371398925781,0.2
8192,4,217,4.98,37,18.8065,0.0003,30,43.2916053712368,5.960464477539063e-08,0.565380859375,-6.440471985936165,-0.08063905462768162,0.036426123,20.98847770690918,0.2
10240,5,210,4.99,48,21.201000000000004,0.0003,40,52.55691051483154,5.960464477539063e-08,0.5435546875,-6.350596763193607,-0.07241052557073999,0.037028708,28.968982696533203,0.2
12288,6,205,4.99,59,23.090500000000002,0.0003,50,63.456608784198764,5.960464477539063e-08,0.542431640625,-6.233768676221371,-0.07238214072276605,0.036315676,34.83546829223633,0.2
14336,7,201,4.92,71,25.828500000000005,0.0003,60,69.23308119773864,0.0,0.46396484375,-6.108139504492283,-0.06333162792871008,0.032769516,27.560216903686523,0.2
16384,8,198,4.95,82,27.507,0.0003,70,76.49775866270065,0.0,0.468359375,-5.966852089762687,-0.054811981452803596,0.030712767,42.25169372558594,0.2
2048,1,674,5.0,3,15.234000000000002,0.0003,80,82.49476923942566,-2.384185791015625e-07,0.412841796875,-5.863491860032082,-0.05253420149238082,0.030238582,42.44919204711914,0.2
4096,2,291,4.99,14,15.708,0.0003,10,30.940146690607072,-0.00025713443756103516,0.54228515625,-6.599024875462055,-0.08615412601211574,0.027655847,13.29555892944336,0.2
6144,3,245,4.97,25,17.484499999999997,0.0003,20,38.00410642623901,0.0,0.580908203125,-6.54420023560524,-0.08291576582341804,0.034108266,15.964847564697266,0.2
8192,4,222,4.97,36,19.086499999999997,0.0003,30,45.26898902654648,5.960464477539063e-08,0.559033203125,-6.476713500916958,-0.07962842597626149,0.03649734,30.895275115966797,0.2
10240,5,213,5.0,47,22.550500000000003,0.0003,40,51.123733043670654,5.960464477539063e-08,0.59921875,-6.37252181917429,-0.07987392611976248,0.038964503,27.69527816772461,0.2
12288,6,208,4.92,58,23.375000000000004,0.0003,50,60.76698350906372,1.7881393432617188e-07,0.548486328125,-6.273302054405212,-0.07312543715524952,0.03442993,22.734783172607422,0.2
14336,7,205,4.97,69,25.3695,0.0003,60,66.90845475196838,0.0,0.51015625,-6.155175879597664,-0.06724161376623669,0.03269047,34.14799118041992,0.2
16384,8,203,4.92,80,27.654500000000002,0.0003,70,74.34543081521988,0.0,0.4546875,-6.034289529919624,-0.060881899742526,0.03479522,40.52531814575195,0.2
2048,1,699,4.96,2,13.108499999999998,0.0003,80,85.46760056018829,1.1920928955078125e-07,0.41259765625,-5.900685666501522,-0.05228216785471886,0.031426,42.20714569091797,0.2
4096,2,298,4.97,13,14.966500000000003,0.0003,10,28.196047133207323,-0.00018787384033203125,0.5693359375,-6.63478187173605,-0.09083323245868087,0.027072977,12.426836967468262,0.2
6144,3,250,5.0,24,17.559999999999995,0.0003,20,39.05204657316208,0.0,0.572900390625,-6.578175012767315,-0.0828751043358352,0.033989538,19.497940063476562,0.2
8192,4,231,4.98,35,20.089000000000002,0.0003,30,47.075139516592024,5.960464477539063e-08,0.602099609375,-6.496443274617195,-0.08568152941006701,0.03675635,23.390335083007812,0.2
10240,5,220,4.97,46,21.847,0.0003,40,54.91346615552902,0.0,0.538330078125,-6.413336789608001,-0.07459736140881432,0.03624956,17.43539047241211,0.2
12288,6,212,4.99,57,22.8255,0.0003,50,61.960253584384915,-1.1920928955078125e-07,0.534521484375,-6.30032758563757,-0.06740512664837298,0.033581868,35.08428192138672,0.2
14336,7,208,4.93,68,25.20750000000001,0.0003,60,67.94149532318116,0.0,0.535546875,-6.17824183255434,-0.06735747302591336,0.036349855,30.270793914794922,0.2
16384,8,203,4.99,80,28.265,0.0003,70,78.75281406641007,0.0,0.42314453125,-6.067757014930248,-0.054909512799349615,0.030323222,38.3084602355957,0.2
2048,1,630,4.97,3,13.7605,0.0003,80,82.21325256824494,0.0,0.479150390625,-5.962930887937546,-0.05799070922366809,0.03064761,49.525474548339844,0.2
