time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/entropy_loss,train/loss,train/explained_variance,train/clip_fraction
276,3,17.3185,22,6144,4.96,-0.07806810429028702,0.031883452,20,35.75618612766266,0.2,0.0003,-6.462897503376007,16.334320068359375,0.0,0.546484375
692,1,14.113999999999997,2,2048,4.99,-0.07453781504300423,0.031796217,30,42.074878656864165,0.2,0.0003,-6.3854277491569515,25.49969482421875,1.1920928955078125e-07,0.541796875
309,2,14.703500000000002,13,4096,4.98,-0.08394781758834143,0.027923256,10,27.04714230298996,0.2,0.0003,-6.541441248357296,19.727672576904297,-8.249282836914062e-05,0.534521484375
261,3,16.615500000000004,23,6144,4.99,-0.079485399438272,0.0315161,20,38.0907745540142,0.2,0.0003,-6.489123530685902,20.808889389038086,0.0,0.5453125
716,1,14.017999999999999,2,2048,4.98,-0.08019367693632376,0.035805933,30,43.885413163900374,0.2,0.0003,-6.416870878636837,22.248519897460938,0.0,0.588134765625
319,2,15.4455,12,4096,5.0,-0.08447415282425937,0.027829653,10,27.78072939813137,0.2,0.0003,-6.5560171261429785,11.685125350952148,-6.222724914550781e-05,0.542333984375
268,3,16.859499999999997,22,6144,4.97,-0.07776785435562487,0.032520704,20,35.91238558292389,0.2,0.0003,-6.501960127055645,17.398759841918945,2.384185791015625e-07,0.55986328125
730,1,12.909500000000001,2,2048,4.93,-0.07719955837528687,0.03498794,30,43.08016384840012,0.2,0.0003,-6.4410708650946615,19.732685089111328,0.0,0.572705078125
312,2,15.272,13,4096,5.0,-0.08639178109588101,0.027233247,10,26.848013600707056,0.2,0.0003,-6.574654676020145,15.10678768157959,-1.0728836059570312e-06,0.556494140625
263,3,16.497,23,6144,4.97,-0.07424615629424806,0.033395447,20,37.63124777078629,0.2,0.0003,-6.527127414941788,19.496355056762695,0.0,0.536279296875
716,1,13.906500000000001,2,2048,5.0,-0.08411641660495661,0.03877936,30,43.54862028360367,0.2,0.0003,-6.444927871227264,19.84206199645996,5.960464477539063e-08,0.604833984375
314,2,14.437500000000002,13,4096,4.96,-0.08477257502672728,0.028704898,10,28.17947950065136,0.2,0.0003,-6.598350110650062,14.537444114685059,-0.00013124942779541016,0.542041015625
266,3,17.775,23,6144,4.95,-0.08172208657197189,0.0322958,20,35.59725224971771,0.2,0.0003,-6.5476354762911795,16.834779739379883,-1.1920928955078125e-07,0.570751953125
715,1,13.582,2,2048,5.0,-0.07866954931232613,0.034926977,30,47.046187007427214,0.2,0.0003,-6.4705003246665,21.500930786132812,-1.1920928955078125e-07,0.586669921875
299,2,15.212499999999999,13,4096,5.0,-0.08791131141842926,0.02928996,10,26.585730454325677,0.2,0.0003,-6.6367172107100485,13.958627700805664,3.1888484954833984e-05,0.555419921875
252,3,16.5995,24,6144,5.0,-0.08158849910541903,0.033955093,20,36.54103894233704,0.2,0.0003,-6.585559123754502,18.251541137695312,0.0,0.561669921875
706,1,13.331499999999998,2,2048,5.0,-0.08426498926710338,0.03627575,30,42.581713950634004,0.2,0.0003,-6.5121876090765,21.709518432617188,-1.1920928955078125e-07,0.602734375
306,2,15.280500000000002,13,4096,5.0,-0.08838980145810638,0.029434312,10,26.540664413571356,0.2,0.0003,-6.643277464807033,15.383855819702148,0.00031507015228271484,0.579541015625
257,3,17.3255,23,6144,4.99,-0.0842589085252257,0.035597198,20,37.65238253474236,0.2,0.0003,-6.586583857238293,24.249828338623047,0.0,0.593505859375
653,1,13.1165,3,2048,4.99,-0.08289469391456805,0.042057715,30,41.878767317533494,0.2,0.0003,-6.5097496002912525,15.767803192138672,0.0,0.610107421875
286,2,14.0605,14,4096,4.98,-0.08792203767807223,0.026925052,10,25.21530627310276,0.2,0.0003,-6.658301614224911,10.765198707580566,0.00017458200454711914,0.56201171875
241,3,16.747,25,6144,4.98,-0.08207646410301095,0.03460589,20,35.602558261156084,0.2,0.0003,-6.608549369871616,15.433310508728027,0.0,0.56376953125
675,1,13.282,3,2048,4.97,-0.08814360366377513,0.03850361,30,43.31834728121758,0.2,0.0003,-6.526206047832966,24.37767791748047,0.0,0.625439453125
292,2,15.289499999999999,14,4096,4.97,-0.08878581461904105,0.030226924,10,29.90645131468773,0.2,0.0003,-6.666776776313782,22.165979385375977,1.621246337890625e-05,0.560009765625
245,3,16.839999999999996,25,6144,4.99,-0.08754734552057926,0.035830423,20,36.24513490796089,0.2,0.0003,-6.614139503240585,15.701615333557129,1.1920928955078125e-07,0.603076171875
684,1,13.518000000000002,2,2048,5.0,-0.08223594135779422,0.035137463,30,45.05626720190048,0.2,0.0003,-6.545131829380989,19.893789291381836,5.960464477539063e-08,0.592724609375
276,2,14.876000000000001,14,4096,5.0,-0.08760516068577999,0.026345309,10,26.663357150554656,0.2,0.0003,-6.676875501871109,14.120515823364258,-4.267692565917969e-05,0.55302734375
231,3,17.7315,26,6144,4.99,-0.07968649152899161,0.03358706,20,33.853684675693515,0.2,0.0003,-6.625795309245587,20.381412506103516,0.0,0.55126953125
672,1,12.170500000000002,3,2048,5.0,-0.07801985226105898,0.033873238,30,44.47133359313011,0.2,0.0003,-6.551044216752052,21.712547302246094,0.0,0.554833984375
279,2,14.5765,14,4096,5.0,-0.08417028180556371,0.026780285,10,26.201271858811378,0.2,0.0003,-6.68278748691082,15.895349502563477,-0.00011706352233886719,0.553759765625
233,3,17.66,26,6144,4.97,-0.08308223863423336,0.040326465,20,36.69318889975548,0.2,0.0003,-6.628457823395729,13.795705795288086,0.0,0.5716796875
699,1,13.5065,2,2048,4.99,-0.08046243447315646,0.039499722,30,44.70599485635758,0.2,0.0003,-6.550106316804886,23.12363624572754,0.0,0.556396484375
297,2,13.869499999999999,13,4096,4.98,-0.08544009524339344,0.027156722,10,27.148303979635237,0.2,0.0003,-6.683875149488449,12.150775909423828,-0.00023293495178222656,0.547216796875
251,3,16.942999999999998,24,6144,4.97,-0.08198051585786743,0.033462767,20,34.75457341074944,0.2,0.0003,-6.634063123166561,14.758639335632324,0.0,0.568798828125
639,1,13.007999999999997,3,2048,5.0,-0.0794571709498996,0.038937084,30,40.77108103632927,0.2,0.0003,-6.566205701231956,20.146886825561523,0.0,0.572021484375
290,2,14.970500000000001,14,4096,4.98,-0.0894037238380406,0.029751165,10,26.942119818925857,0.2,0.0003,-6.714306084811687,10.409231185913086,0.00021350383758544922,0.5763671875
244,3,16.7545,25,6144,4.99,-0.08704233190510421,0.037898317,20,36.40395517945289,0.2,0.0003,-6.657874046266079,17.250394821166992,0.0,0.605126953125
674,1,13.4025,3,2048,5.0,-0.08731498247070704,0.038031347,30,41.95560116171837,0.2,0.0003,-6.578619843721389,17.4078369140625,1.7881393432617188e-07,0.62001953125
263,2,14.6925,15,4096,4.96,-0.09239093409560155,0.028034944,10,28.934222972393037,0.2,0.0003,-6.744347578287124,14.402070999145508,4.786252975463867e-05,0.57158203125
221,3,15.763,27,6144,4.99,-0.08333289712900296,0.034035727,20,33.306191557645796,0.2,0.0003,-6.696791797876358,19.44605827331543,2.384185791015625e-07,0.5826171875
668,1,12.801499999999999,3,2048,5.0,-0.08221779146115296,0.038967136,30,39.34341766238212,0.2,0.0003,-6.622836719453335,15.164759635925293,0.0,0.578076171875
278,2,14.377999999999997,14,4096,4.96,-0.08509096728812438,0.02663808,10,27.04589517712593,0.2,0.0003,-6.752277158200741,12.047223091125488,8.851289749145508e-05,0.5623046875
233,3,16.5305,26,6144,5.0,-0.0845805992546957,0.034924865,20,35.57226579785347,0.2,0.0003,-6.702635231614113,13.330981254577637,0.0,0.596044921875
607,1,13.8825,3,2048,5.0,-0.0850632558678626,0.037347067,30,41.119336211681365,0.2,0.0003,-6.632116448879242,19.04616928100586,0.0,0.60009765625
269,2,15.3245,15,4096,4.98,-0.09334980955245556,0.028981164,10,26.05213877260685,0.2,0.0003,-6.785893060266972,12.223548889160156,0.00012153387069702148,0.57021484375
226,3,17.964499999999997,27,6144,5.0,-0.08223556553130038,0.034598738,20,34.130166655778886,0.2,0.0003,-6.738589262962341,16.40941619873047,-2.384185791015625e-07,0.566162109375
666,1,12.901499999999999,3,2048,5.0,-0.08512496240291512,0.03876049,30,43.46134477853775,0.2,0.0003,-6.672835156321526,21.528911590576172,0.0,0.594970703125
260,2,13.965499999999999,15,4096,5.0,-0.09025644279608969,0.030462116,10,25.872058370709418,0.2,0.0003,-6.790796235203743,13.542866706848145,-3.2186508178710938e-06,0.580810546875
219,3,17.2085,27,6144,4.98,-0.0838596525893081,0.034290977,20,32.9917899787426,0.2,0.0003,-6.742937339842319,19.24777603149414,0.0,0.579931640625
651,1,13.073,3,2048,5.0,-0.08023899016552605,0.0379968,30,41.89276629090309,0.2,0.0003,-6.674247048795223,21.060321807861328,0.0,0.577099609375
268,2,13.708499999999999,15,4096,4.97,-0.09414400196110365,0.028103773,10,28.124089074134826,0.2,0.0003,-6.806001833081245,18.792734146118164,-0.00013875961303710938,0.58798828125
225,3,14.951999999999998,27,6144,5.0,-0.08840563631092664,0.035289943,20,34.342740279436114,0.2,0.0003,-6.754080533981323,18.778823852539062,1.1920928955078125e-07,0.61396484375
602,1,12.762000000000002,3,2048,4.98,-0.08669879850349389,0.042192314,30,38.53416963219642,0.2,0.0003,-6.675559860467911,20.175003051757812,0.0,0.62685546875
258,2,15.161000000000001,15,4096,5.0,-0.09002870994299883,0.028308539,10,23.834833618998527,0.2,0.0003,-6.850203454494476,13.240047454833984,-2.6106834411621094e-05,0.564501953125
219,3,17.323,27,6144,4.98,-0.08802627741533797,0.037415948,20,33.64779989123345,0.2,0.0003,-6.801123933494091,16.756866455078125,-1.1920928955078125e-07,0.587109375
654,1,13.752999999999997,3,2048,4.98,-0.07992866896092891,0.03918146,30,38.60726195573807,0.2,0.0003,-6.730945101380348,16.239933013916016,-1.1920928955078125e-07,0.55869140625
255,2,15.624999999999998,16,4096,5.0,-0.08734055252716644,0.026712283,10,25.112037482857705,0.2,0.0003,-6.856093461811542,11.129423141479492,-8.404254913330078e-05,0.55693359375
215,3,17.3375,28,6144,5.0,-0.08638794040016365,0.03628733,20,34.72626089453697,0.2,0.0003,-6.807475364208221,14.816924095153809,0.0,0.59658203125
615,1,12.9825,3,2048,4.98,-0.09163231368584093,0.04447446,30,43.600483095645906,0.2,0.0003,-6.7320154622197155,17.043283462524414,-1.1920928955078125e-07,0.62373046875
237,2,15.401000000000002,17,4096,5.0,-0.08645197787118378,0.027148355,10,24.836021810770035,0.2,0.0003,-6.8701118782162665,13.735688209533691,-2.849102020263672e-05,0.545703125
199,3,15.33,30,6144,5.0,-0.08240854175528511,0.03438379,20,34.10494350790977,0.2,0.0003,-6.8211561888456345,17.829681396484375,-1.1920928955078125e-07,0.55830078125
633,1,12.2395,3,2048,4.99,-0.0913488872902235,0.04093345,30,38.95383949875831,0.2,0.0003,-6.745984306931495,21.48554801940918,0.0,0.634716796875
256,2,14.707499999999998,15,4096,4.99,-0.08917029711883515,0.027975313,10,25.413257643580437,0.2,0.0003,-6.882201784849167,12.644647598266602,-6.711483001708984e-05,0.553125
214,3,17.0105,28,6144,5.0,-0.08848106695804744,0.0382801,20,35.443224030733106,0.2,0.0003,-6.835694578289986,18.34549331665039,1.1920928955078125e-07,0.590380859375
595,1,12.799,3,2048,5.0,-0.08705867698299699,0.038772456,30,41.03038002848625,0.2,0.0003,-6.767398746311665,20.092777252197266,0.0,0.60625
258,2,14.614,15,4096,4.99,-0.0895139173953794,0.02825734,10,26.17711805999279,0.2,0.0003,-6.896766459941864,10.663261413574219,7.867813110351562e-05,0.562255859375
214,3,16.369,28,6144,4.98,-0.09078476813738234,0.038587287,20,33.720782762765886,0.2,0.0003,-6.840684522688389,17.133913040161133,1.1920928955078125e-07,0.624267578125
524,1,13.281999999999998,3,2048,5.0,-0.08488206217007246,0.0395912,30,42.73740628361702,0.2,0.0003,-6.7727842524647714,21.70119857788086,0.0,0.590673828125
226,2,13.176000000000002,18,4096,4.99,-0.09151501315063797,0.028122004,10,24.58401457965374,0.2,0.0003,-6.959352302551269,13.055169105529785,-9.441375732421875e-05,0.570703125
191,3,15.781499999999996,32,6144,5.0,-0.09274984461662825,0.036892954,20,31.877633100748064,0.2,0.0003,-6.910803526639938,15.417616844177246,0.0,0.61513671875
574,1,11.751499999999998,3,2048,5.0,-0.09079048528365093,0.043486778,30,38.229615652561186,0.2,0.0003,-6.846003460884094,16.518421173095703,0.0,0.635009765625
233,2,14.471499999999999,17,4096,5.0,-0.0963139683008194,0.028778475,10,26.52437691092491,0.2,0.0003,-6.994951446354389,13.132087707519531,5.245208740234375e-05,0.597314453125
192,3,15.657,31,6144,5.0,-0.09011391864332836,0.03828288,20,29.993385827541353,0.2,0.0003,-6.9447814032435415,13.18596363067627,0.0,0.624462890625
501,1,13.328,4,2048,4.99,-0.0904163870116463,0.041561976,30,38.21720435619354,0.2,0.0003,-6.875720405578614,21.65009880065918,1.1920928955078125e-07,0.618603515625
224,2,13.410500000000003,18,4096,5.0,-0.09332433079835027,0.030050546,10,24.61562740802765,0.2,0.0003,-7.008920107781887,8.594900131225586,-9.894371032714844e-05,0.57822265625
190,3,15.425000000000002,32,6144,4.98,-0.08746324395906413,0.036571074,20,31.347746622562408,0.2,0.0003,-6.964266772568226,13.97722339630127,-1.1920928955078125e-07,0.586083984375
585,1,11.848999999999998,3,2048,4.97,-0.0863515804259805,0.045415428,30,38.18691895008087,0.2,0.0003,-6.894241301715374,16.731128692626953,0.0,0.6064453125
228,2,13.487499999999997,17,4096,5.0,-0.09179201695951633,0.028615963,10,23.66813154220581,0.2,0.0003,-7.05032257437706,9.402791023254395,-2.2292137145996094e-05,0.567578125
191,3,16.522000000000002,32,6144,5.0,-0.09245456925273174,0.040080287,20,30.291906130313873,0.2,0.0003,-7.0018904447555546,11.1167631149292,5.960464477539063e-08,0.61611328125
521,1,13.385,3,2048,5.0,-0.0925809938373277,0.043958157,30,37.963393568992615,0.2,0.0003,-6.931287661194801,15.895477294921875,0.0,0.63046875
221,2,13.9695,18,4096,5.0,-0.09784912286268081,0.032473743,10,25.121613267064095,0.2,0.0003,-7.0817894205451015,11.624216079711914,7.206201553344727e-05,0.609912109375
187,3,16.308,32,6144,5.0,-0.09421588899276685,0.038324118,20,31.370464646816252,0.2,0.0003,-7.037195046246052,14.591910362243652,-1.1920928955078125e-07,0.6408203125
558,1,12.7455,3,2048,4.98,-0.09362736111797858,0.04404661,30,37.24620729088783,0.2,0.0003,-6.974870778620243,15.097982406616211,0.0,0.633740234375
218,2,13.218500000000004,18,4096,5.0,-0.09366763770085526,0.029519126,10,22.818717205524443,0.2,0.0003,-7.102954860031605,14.839524269104004,-0.00019681453704833984,0.579833984375
181,3,16.955,33,6144,5.0,-0.0861042072006967,0.03622722,20,31.744164085388185,0.2,0.0003,-7.06129169613123,17.459396362304688,0.0,0.580517578125
547,1,13.395,3,2048,4.99,-0.08704103366908385,0.040711217,30,35.921154564619066,0.2,0.0003,-7.001902259886265,16.86850357055664,1.1920928955078125e-07,0.5974609375
216,2,13.595999999999997,18,4096,4.98,-0.09779479379649274,0.031369854,10,25.167640328407288,0.2,0.0003,-7.142169016599655,10.219204902648926,-5.257129669189453e-05,0.604052734375
180,3,14.604499999999998,34,6144,5.0,-0.09328294763618032,0.03860882,20,29.60655767917633,0.2,0.0003,-7.098292344808579,18.8029727935791,0.0,0.623974609375
511,1,13.3155,4,2048,5.0,-0.09088998086226638,0.041949317,30,34.13535254597664,0.2,0.0003,-7.04203232973814,13.216690063476562,0.0,0.6240234375
209,2,13.303999999999998,19,4096,5.0,-0.09679832906622324,0.030411175,10,22.836734291911124,0.2,0.0003,-7.151706001162529,11.2622652053833,0.00021904706954956055,0.592578125
174,3,15.737499999999997,35,6144,5.0,-0.09570494834333658,0.039531834,20,29.423398727178572,0.2,0.0003,-7.1054570659995075,14.413082122802734,5.960464477539063e-08,0.643896484375
559,1,12.314499999999999,3,2048,5.0,-0.09074586699280189,0.045001227,30,36.511486160755155,0.2,0.0003,-7.037250691652298,16.988473892211914,0.0,0.610546875
206,2,14.107499999999998,19,4096,5.0,-0.09679011875123252,0.031067703,10,23.234989044070243,0.2,0.0003,-7.160229532420635,11.041903495788574,-0.00011026859283447266,0.587158203125
168,3,15.116499999999997,36,6144,5.0,-0.09652686595218256,0.04170796,20,29.168543541431426,0.2,0.0003,-7.11518043577671,15.038207054138184,0.0,0.6419921875
545,1,12.088999999999997,3,2048,5.0,-0.08623528375755996,0.0422486,30,33.69674045443535,0.2,0.0003,-7.050990779697895,17.184452056884766,0.0,0.60517578125
204,2,13.955499999999999,20,4096,5.0,-0.09828455505485181,0.03209971,10,21.79038497507572,0.2,0.0003,-7.1695425599813465,11.977388381958008,-7.43865966796875e-05,0.60634765625
169,3,14.927499999999998,36,6144,4.99,-0.09500179102760739,0.042850845,20,29.03925295174122,0.2,0.0003,-7.1223388522863385,14.384257316589355,5.960464477539063e-08,0.61767578125
543,1,12.655999999999999,3,2048,5.0,-0.0892123856669059,0.04527665,30,34.30192638635636,0.2,0.0003,-7.062781871855259,14.033985137939453,-2.384185791015625e-07,0.6060546875
202,2,13.7335,20,4096,5.0,-0.09796004018280655,0.03143841,10,22.798846945166588,0.2,0.0003,-7.207801562547684,10.295243263244629,3.2186508178710938e-06,0.59609375
167,3,14.389499999999998,36,6144,4.98,-0.09438456807110925,0.038941715,20,29.32680388689041,0.2,0.0003,-7.166969880461693,14.2454195022583,0.0,0.628857421875
478,1,12.662499999999998,4,2048,5.0,-0.09453541360562667,0.047867935,30,35.61246138215065,0.2,0.0003,-7.0992875948548315,12.968935012817383,1.1920928955078125e-07,0.635693359375
175,2,12.567499999999997,23,4096,5.0,-0.09934600725537165,0.031924568,10,22.636752516031265,0.2,0.0003,-7.294544431567192,20.17090606689453,-0.00017917156219482422,0.6
145,3,15.4675,42,6144,5.0,-0.09590712399076437,0.03933264,20,27.42665989100933,0.2,0.0003,-7.253687790036201,12.809147834777832,-1.1920928955078125e-07,0.632177734375
445,1,15.0125,4,2048,5.0,-0.09952559428929816,0.05077102,30,32.514520931243894,0.2,0.0003,-7.186232453584671,17.85759162902832,0.0,0.680419921875
162,2,17.656000000000002,25,4096,5.0,-0.09823806314379908,0.03266502,10,41.511511743068695,0.2,0.0003,-7.464229655265808,27.954524993896484,3.713369369506836e-05,0.60361328125
133,3,16.855,45,6144,5.0,-0.0990069519757526,0.04352168,20,62.40455278158188,0.2,0.0003,-7.421631735563278,23.399511337280273,1.1920928955078125e-07,0.639453125
435,1,13.767000000000001,4,2048,5.0,-0.09913979440170806,0.051948417,30,55.37375860214233,0.2,0.0003,-7.358613251149654,24.87082290649414,5.960464477539063e-08,0.690673828125
148,2,15.4835,27,4096,5.0,-0.10214501321752323,0.034869894,10,39.155384027957915,0.2,0.0003,-7.597008629143238,13.319558143615723,-2.0265579223632812e-06,0.60771484375
120,3,16.994500000000002,51,6144,4.97,-0.10713932931539602,0.044415586,20,50.00427247881889,0.2,0.0003,-7.559825871884823,27.843711853027344,0.0,0.689404296875
353,1,15.078,5,2048,5.0,-0.10399660115508595,0.05632747,30,54.76433759331703,0.2,0.0003,-7.497883866727352,29.031572341918945,5.960464477539063e-08,0.711767578125
119,2,13.4405,34,4096,5.0,-0.10620651818753686,0.035748627,10,37.29405150413513,0.2,0.0003,-7.745869414508343,22.636592864990234,-1.0609626770019531e-05,0.62255859375
98,3,15.446999999999997,62,6144,5.0,-0.10647839785960969,0.043931514,20,40.52038151025772,0.2,0.0003,-7.712819916009903,19.35541343688965,1.1920928955078125e-07,0.708154296875
356,1,12.549500000000002,5,2048,4.98,-0.10991342055931455,0.055335145,30,51.65663326382637,0.2,0.0003,-7.662814570963382,29.99445343017578,-1.1920928955078125e-07,0.705224609375
121,2,14.772,33,4096,4.99,-0.10165429572371068,0.036933526,10,34.857714113593104,0.2,0.0003,-7.7680835410952565,18.911487579345703,5.781650543212891e-06,0.62255859375
99,3,16.238,61,6144,5.0,-0.10069869664584985,0.046453066,20,40.01076194643974,0.2,0.0003,-7.7359130859375,12.215658187866211,0.0,0.66728515625
165,1,11.902000000000001,12,2048,5.0,-0.1076875096623553,0.055457808,30,52.66019840836525,0.2,0.0003,-7.6870240971446036,33.889530181884766,0.0,0.7087890625
86,2,13.5,47,4096,5.0,-0.10556281264725839,0.038787853,10,33.41917400956154,0.2,0.0003,-7.803503806889057,12.596019744873047,6.628036499023438e-05,0.624853515625
74,3,15.189,82,6144,4.99,-0.10955829586164327,0.045225717,20,37.55818094015122,0.2,0.0003,-7.770196525752544,18.126848220825195,0.0,0.711083984375
269,1,12.64,7,2048,5.0,-0.1101212093111826,0.05812446,30,44.60512387752533,0.2,0.0003,-7.723841789364815,27.96030044555664,0.0,0.71962890625
102,2,13.485000000000003,40,4096,4.97,-0.10850446101103443,0.038145635,10,26.828369164466856,0.2,0.0003,-7.915317648649216,10.121805191040039,-6.449222564697266e-05,0.6419921875
85,3,14.5055,72,6144,5.0,-0.11265331427857746,0.050259862,20,41.37355107665062,0.2,0.0003,-7.885628390312195,23.766172409057617,0.0,0.702490234375
261,1,11.415000000000003,7,2048,5.0,-0.1113867868858506,0.057015598,30,42.06585513949394,0.2,0.0003,-7.838935044407845,25.00428581237793,0.0,0.730078125
99,2,13.056500000000002,41,4096,4.97,-0.1033753693161998,0.03778386,10,29.34036496281624,0.2,0.0003,-7.954173584282398,14.01084041595459,5.155801773071289e-05,0.6357421875
82,3,14.344499999999998,74,6144,4.97,-0.11258813294698485,0.049969986,20,37.796048897504804,0.2,0.0003,-7.9239622607827185,22.45224380493164,0.0,0.715771484375
268,1,12.28496289,7,2048,5.0,-0.11250482242539875,0.058929462,30,40.98822199106216,0.2,0.0003,-7.880454458296299,17.502714157104492,0.0,0.727392578125
99,2,15.300148119999996,41,4096,5.0,-0.10394308627146528,0.038260095,10,29.3046604514122,0.2,0.0003,-7.9762167781591415,12.857914924621582,-5.364418029785156e-06,0.624755859375
82,3,16.685629589999998,74,6144,5.0,-0.11089501733367797,0.047416657,20,39.46870175600052,0.2,0.0003,-7.946337324380875,18.246374130249023,0.0,0.700146484375
259,1,14.176666660000002,7,2048,5.0,-0.10892019075836287,0.05774295,30,46.21801055073738,0.2,0.0003,-7.907221016287804,20.019834518432617,0.0,0.72177734375
97,2,13.942222190000003,41,4096,5.0,-0.10090757948491955,0.03706242,10,34.43458347916603,0.2,0.0003,-7.9811812996864315,9.620305061340332,-9.059906005859375e-05,0.6001953125
80,3,15.97859252,76,6144,5.0,-0.11147019431518856,0.04541814,20,38.828752452135085,0.2,0.0003,-7.952225840091705,21.020082473754883,1.1920928955078125e-07,0.723486328125
248,1,14.158592569999996,8,2048,5.0,-0.11239291561796563,0.055644274,30,46.72678564786911,0.2,0.0003,-7.911728452146053,20.222227096557617,0.0,0.72333984375
95,2,14.627333310000004,42,4096,5.0,-0.10680042783933459,0.036108095,10,38.52035701274872,0.2,0.0003,-7.983974869549274,17.78993034362793,4.309415817260742e-05,0.62353515625
77,3,14.42740738,79,6144,5.0,-0.11225516866397811,0.048747785,20,40.20795677900314,0.2,0.0003,-7.952598445117474,20.1835994720459,0.0,0.745458984375
259,1,14.294148130000002,7,2048,5.0,-0.10954492839518934,0.056250073,30,43.91405378580093,0.2,0.0003,-7.911499896645546,17.037504196166992,0.0,0.72919921875
96,2,14.60881478,42,4096,5.0,-0.10552936515887268,0.038909726,10,34.10267519950867,0.2,0.0003,-8.009702113270759,18.836820602416992,4.190206527709961e-05,0.6201171875
80,3,15.178444429999999,76,6144,5.0,-0.11203037511731964,0.047333255,20,37.10388525724411,0.2,0.0003,-7.981675739586353,14.474472045898438,0.0,0.738818359375
245,1,14.106444430000002,8,2048,5.0,-0.11147050602594391,0.06079713,30,49.07382574081421,0.2,0.0003,-7.941042222082615,26.00801658630371,0.0,0.726318359375
86,2,14.645333309999998,47,4096,5.0,-0.10769416896946496,0.03827306,10,34.035117202997206,0.2,0.0003,-8.074199360609054,27.230140686035156,-2.9087066650390625e-05,0.6298828125
72,3,16.148962909999998,85,6144,5.0,-0.1144328740396304,0.048279174,20,42.428585577011106,0.2,0.0003,-8.047107511758805,12.587319374084473,-1.1920928955078125e-07,0.7271484375
237,1,13.920370290000001,8,2048,5.0,-0.11503714599748491,0.0588447,30,48.1784718811512,0.2,0.0003,-8.004830826818942,21.66459083557129,5.960464477539063e-08,0.753173828125
83,2,14.672740729999997,48,4096,4.98,-0.10556314872228541,0.037346672,10,34.29908891320228,0.2,0.0003,-8.116355922818183,13.874650955200195,-1.704692840576172e-05,0.623193359375
68,3,15.533777780000003,89,6144,5.0,-0.1165289789903909,0.046814226,20,40.736154961585996,0.2,0.0003,-8.090707007050515,19.06526756286621,0.0,0.7384765625
232,1,13.51237034,8,2048,5.0,-0.11660947109630797,0.05630187,30,46.371629279851916,0.2,0.0003,-8.0552544683218,26.79486846923828,-1.1920928955078125e-07,0.74619140625
86,2,13.943851799999997,47,4096,5.0,-0.10830680939398007,0.037824173,10,31.421041694283485,0.2,0.0003,-8.13451381623745,22.421388626098633,-1.1563301086425781e-05,0.63759765625
71,3,16.55540737,85,6144,5.0,-0.11096680013870355,0.044957757,20,36.95146759748459,0.2,0.0003,-8.110456228256226,19.11016082763672,0.0,0.723681640625
230,1,13.502518509999994,8,2048,4.99,-0.11039494011492934,0.060326084,30,46.920289969444276,0.2,0.0003,-8.07535398900509,18.739904403686523,0.0,0.734521484375
83,2,15.418444449999999,49,4096,5.0,-0.11040920676314273,0.04017681,10,30.61254209280014,0.2,0.0003,-8.154755526781083,14.771369934082031,-3.4689903259277344e-05,0.642041015625
68,3,15.108592510000001,89,6144,5.0,-0.11322044722182908,0.05195769,20,40.022785836458205,0.2,0.0003,-8.127607452869416,17.033233642578125,1.1920928955078125e-07,0.7380859375
223,1,14.747481510000002,9,2048,5.0,-0.11200106772303116,0.062484875,30,42.85411604642868,0.2,0.0003,-8.089101123809815,35.142677307128906,-1.1920928955078125e-07,0.748388671875
80,2,13.637851870000002,50,4096,5.0,-0.10949973117094487,0.041465864,10,35.79907299280167,0.2,0.0003,-8.199971833825112,17.991220474243164,-1.7404556274414062e-05,0.63369140625
67,3,14.920518529999999,91,6144,5.0,-0.1183888521627523,0.04843872,20,37.323586225509644,0.2,0.0003,-8.173635730147362,16.219676971435547,0.0,0.753515625
